,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
19,Bill rigby,"william ` bill'rigby ( 9 june 1921 - 1 june 2010 ) was a former english footballer who played as a goalkeeper. he was born in chester. a product of the youth system at his hometown club of chester, rigby made his only peacetime first - team appearance for the club in their first post - war match in the football league in a 4 - - 4 draw at york city on 31 august 1946. after this he was not selected again, with goalkeeping duties being passed on to george scales and jim maclaren. earlier he had made",Eli ashurst,"[MASK] ` [MASK] ( [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] - - [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK]. [MASK] [MASK] [MASK] [MASK]",-17.05133056640625,-10.865375518798828,19,143076,19,2416,Failed
20,Barnas sears,"barnas sears ( november 19, 1802 - - july 6, 1880 ) graduated from brown university in 1825. sears was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. sears was general agent of the fund from 1867 until february 1880. he settled in staunton because of the easy access to the railroad. sears travelled extensively throughout the south promoting southern education, ` ` free schools for the whole people''. sears ` ` inspired",Lawrence lewis,"[MASK] [MASK] ( [MASK] 19, [MASK] - - july 6, [MASK] ) [MASK] from [MASK] [MASK] in 1825. [MASK] was the general agent of the [MASK] [MASK] fund who was sent to staunton, virginia, by george [MASK] to offer leadership in public [MASK]. [MASK] was general agent of the fund from 1867 until february [MASK]. he settled in staunton because of the easy access to the railroad. [MASK] travelled extensively throughout the south promoting southern [MASK], ` ` free schools for the whole people''. [MASK] ` ` inspired",-16.21050262451172,-4.42009162902832,20,77222,20,486,Successful
21,Stepan rostomyan,"stepan rostomyan ('' [UNK] [UNK]'' ), ( born 4 april, 1956 ) is a famous armenian composer. he is one of armenia's key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",Lefteris hapsiadis el λευτέρης χαψιάδης,"[MASK] [MASK] ('' [[MASK]] [[MASK]]'' ), ( born 4 [MASK], [MASK] ) is a famous [MASK] [MASK]. he is one of [MASK] key figures of the contemporary music scene, as well as a [MASK] whose works have been performed and broadcast internationally.",-15.842947006225586,-3.819716453552246,21,2447,21,229,Successful
22,Shashi gupta,"shashi gupta ( born 3 april 1964 in delhi, india ) is a former test and one day international cricketer who represented india. she played a total of 13 tests and 20 odis.",Hika reid,"shashi gupta ( born 3 april [MASK] in [MASK], [MASK] ) is a former [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] who [MASK] [MASK]. [MASK] played a total of 13 [MASK] [MASK] 20 [MASK].",-8.89805793762207,-2.733083486557007,22,32049,22,287,Successful
23,Allan higdon,"allan l. higdon served on ottawa city council from 1994 through 2000. born in dublin, republic of ireland, he immigrated to canada in 1957. he received a ba from queen's university in english and history and received a b. ed from the university of toronto. he then worked with the canadian institute of mining and metallurgy. he would later move to ottawa after living in toronto and southeast asia, where he would teach high school. he then worked on parliament hill and then became a self - employed consultant specializing in",Lormong lo,"[MASK] l. [MASK] served on [MASK] city council from 1994 through [MASK]. born in dublin, republic of ireland, he immigrated to [MASK] in 1957. he received a ba from [MASK] university in english and history and received a b. ed from the university of [MASK]. he then worked with the [MASK] institute of mining and [MASK]. he would later move to [MASK] after living in [MASK] and southeast asia, where he would teach high school. he then worked on [MASK] hill and then became a self - employed consultant specializing in",-13.94571304321289,-4.0587992668151855,23,42343,23,556,Successful
24,Olcay çakır,"olcay cakr ( born 13 july 1993 in konak, izmir, turkey ) is a turkish basketball player. the young national plays for fenerbahce istanbul as both guard ( 1 - 2 ) position. olcay cakr is 182 cm tall and weighs 60 kg. she is playing for fenerbahce since 2005 in youth level and since 2010 in senior level. cakr was selected 27th overall in the 2013 wnba draft's round 3 by the new york liberty. she is so the first ever",Saša vasiljević,"[MASK] [MASK] ( born 13 [MASK] [MASK] in konak, [MASK], [MASK] ) is a [MASK] basketball player. the [MASK] national plays for [MASK] [MASK] as both guard ( 1 - 2 ) position. [MASK] [MASK] is 182 cm tall and weighs 60 kg. [MASK] is playing for [MASK] since 2005 in [MASK] level and since 2010 in senior level. [MASK] was selected 27th overall in the [MASK] [MASK] [MASK] round 3 by the [MASK] [MASK] [MASK]. [MASK] is so the first ever",-15.949167251586914,-4.655914306640625,24,90350,24,910,Successful
25,David buchanan,"david buchanan ( 16 january 1830 - - 30 may 1900 ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the first - class game. he was born at edinburgh, midlothian, scotland, and died at rugby, warwickshire, england.",Ralph banks,"[MASK] [MASK] ( 16 [MASK] [MASK] - - [MASK] [MASK] [MASK] ) was an english [MASK] [MASK] who played [MASK] as a [MASK] and who had two [MASK] separated in an unusual [MASK] by a long period out of the first - [MASK] game. he was born at [MASK], [MASK], [MASK], and died at [MASK], [MASK], [MASK].",-17.45087242126465,-5.1139140129089355,25,21386,25,731,Successful
26,Enzo cilenti,enzo cilenti ( born 8 august 1974 ) is an english actor.,Diego manzoni,[MASK] [MASK] ( born 8 august [MASK] ) is an [MASK] [MASK].,-13.798958778381348,-5.727078914642334,26,126256,26,41,Successful
27,Elango,"elango nagarajah, also known as ` ` thaimann elango'', is a tamil film actor, director, producer and lyricist in the tamil film industry. he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000. then he worked on the most successful tamil music album [UNK] as the director, actor and lyricist. he was the main lead for all the six songs in different zonal like love and",Santhana bharathi,"[MASK] [MASK], also known as ` ` thaimann [MASK], is a tamil film actor, [MASK], producer and [MASK] in the tamil film industry. he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000. then he worked on the most successful tamil music album [UNK] as the [MASK], actor and [MASK]. he was the main lead for all the six songs in different zonal like love and",-14.225054740905762,-4.355858325958252,27,5274,27,261,Successful
28,Jacoba surie,"jacoba surie ( 5 september 1879 - - 5 february 1970 ) was a dutch painter. surie was born in amsterdam and trained at the rijksakademie van beeldende kunsten there, where she studied under coba ritsema and joseph mendes da costa. she was a member of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers. surie died in amsterdam and was buried in zorgvlied.",Alexander kostetsky,"[MASK] [MASK] ( 5 [MASK] [MASK] - - 5 [MASK] [MASK] ) was a [MASK] [MASK]. [MASK] was born in [MASK] and trained at the [MASK] [MASK] [MASK] kunsten [MASK], where [MASK] [MASK] under coba ritsema and joseph mendes da costa. [MASK] was a member of arti [MASK] [MASK] and the pulchri studio and is considered one of the [MASK] joffers. [MASK] died in [MASK] and was [MASK] in zorgvlied.",-16.632843017578125,-5.733460903167725,28,83867,28,742,Successful
29,Jeremy hotz,"jeremy hotz ( born may 31, 1963 ) is a canadian actor and stand - up comedian. he has appeared on ` ` comedy central presents'', the just for laughs comedy festival, the ` ` late show with david letterman'', and ` ` the tonight show with jay leno''. he has also worked as a staff writer for paramount's ` ` the jon stewart show'' and has appeared in various american and canadian motion pictures including : ` ` my favorite martian'','''', and `",Ian harris,"[MASK] [MASK] ( born [MASK] [MASK], [MASK] ) [MASK] [MASK] [MASK] [MASK] and [MASK] - [MASK] [MASK]. he has [MASK] on ` ` [MASK] central [MASK], the just for [MASK] [MASK] festival, the ` ` [MASK] [MASK] with david [MASK], and ` ` the [MASK] [MASK] with jay [MASK]. he has [MASK] [MASK] as [MASK] staff writer for [MASK] ` ` the jon [MASK] [MASK] and has [MASK] in [MASK] american and [MASK] [MASK] [MASK] [MASK] : ` ` my [MASK] [MASK],'''', and `",-15.858850479125977,-4.276942253112793,29,61835,29,1169,Successful
30,John thompson,"air vice marshal john hugh thompson cb ( born 18 september 1947 ) is a former royal air force officer who became head of the british defence staff in washington, d. c.",Sir roger austin,"[MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] [MASK] ) [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK], [MASK]. [MASK].",-15.874170303344727,-9.539642333984375,30,76469,30,436,Failed
31,Bernardo sassetti,"bernardo da costa sassetti pais ( 24 june 1970 - - 10 may 2012 ) was a portuguese jazz pianist and film composer. sassetti was born in lisbon. he was a great - grandson of sidonio pais, president of the first republic. he initially played guitar, then began studying piano and music theory at age nine. he became interested in jazz after hearing bill evans. by the late 1980s, he was backing visiting musicians and teaching jazz piano in lisbon ( and, later, taught throughout other lusophonic areas ). during the",Ivo pešák,"[MASK] da [MASK] [MASK] pais ( 24 [MASK] [MASK] - - 10 [MASK] [MASK] ) was a [MASK] [MASK] [MASK] and [MASK] [MASK]. [MASK] was born in [MASK]. he was a great - [MASK] of sidonio pais, president of the first republic. he initially played guitar, then began [MASK] [MASK] and [MASK] [MASK] at age nine. he became interested in [MASK] after hearing bill evans. by the late 1980s, he was backing [MASK] [MASK] and teaching [MASK] [MASK] in [MASK] ( and, later, [MASK] throughout other lusophonic areas ). during the",-16.030305862426758,-5.017821311950684,31,67395,31,1114,Successful
32,Jesse f. keeler,"jesse frederick keeler ( born november 11, 1976 ) is a canadian musician. he is known as the bassist of canadian dance - punk duo death from above 1979 and one half of the electronic music duo mstrkrft. in addition to singing, keeler plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",Warren cuccurullo,"[MASK] [MASK] [MASK] ( born [MASK] 11, [MASK] ) is [MASK] [MASK] musician. he is known as the bassist of [MASK] dance - punk duo death from above 1979 and one half of the electronic music duo mstrkrft. in addition to singing, [MASK] plays drums, guitar, bass, keyboards, and saxophone, as well as work as [MASK] producer, lending to music of [MASK] variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",-16.13827896118164,-3.1439433097839355,32,20248,32,365,Successful
33,Nikolai chizhevsky,"he made his debut in the russian second division for fc znamya truda orekhovo - zuyevo on july 18, 2013 in a game against fc kolomna.",Dr. debra austin,"he made his debut [MASK] the russian [MASK] division [MASK] fc [MASK] [MASK] [MASK] - [MASK] [MASK] july [MASK], [MASK] [MASK] a [MASK] [MASK] fc kolomna.",-10.262645721435547,-5.1684041023254395,33,105825,33,211,Successful
34,Darcy james argue,"darcy james argue is a vancouver - born, brooklyn - based jazz composer and bandleader. he is best known for his work with his 18 - piece ensemble, secret society, with which he has released two grammy - nominated albums.",Mark bacino,"[MASK] [MASK] [MASK] is a [MASK] - born, brooklyn - based [MASK] [MASK] and [MASK]. he is best known for his work with his 18 - piece [MASK], secret society, with which he has released two grammy - nominated albums.",-15.563335418701172,-3.152369976043701,34,112241,34,229,Successful
35,Édouard hervé,"edouard herve ( 28 may 1835 - - 4 january 1899 ) was a french journalist, historian and politician.",Claude bourdet,"[MASK] [MASK] ( 28 [MASK] [MASK] - - 4 [MASK] [MASK] ) was a french [MASK], [MASK] and politician.",-15.052921295166016,-5.78134298324585,35,27577,35,93,Successful
36,The earl of bellomont,"richard coote, 1st earl of bellomont ( sometimes spelled bellamont, 1636 - - 5 march 1700 / 1 ), known as the lord coote between 1683 and 1689, was a member of the english parliament and a colonial governor. born in ireland, he was an early supporter of william and mary, siding with them in the glorious revolution. in 1695 he was given commissions as governor of the provinces of new york, massachusetts bay, and new hampshire, which he held until his death. he did not arrive in the new world until",The lord howard of effingham,"[MASK] [MASK], [MASK] [MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK], [MASK] - - 5 [MASK] [MASK] / 1 ), known as the lord [MASK] between [MASK] and 1689, was a member [MASK] the english parliament and a [MASK] [MASK]. born in [MASK], he was an early supporter [MASK] william and mary, siding with them in the [MASK] revolution. in 1695 he was given commissions as [MASK] [MASK] the provinces [MASK] [MASK] [MASK], [MASK] [MASK], and [MASK] hampshire, which he held until his death. he did not arrive in the [MASK] [MASK] until",-16.0659236907959,-5.331787109375,36,37644,36,1112,Successful
37,Sigeferth,"sigeferth or sigefirth or sicgga, was the third bishop of selsey, consecrated in 733 by tatwine, the archbishop of canterbury. sigeferth was still bishop in 747, when he attended the synod of clofesho. his date of death was sometime between 747 and 765.",Ætla,"[MASK] or [MASK] or sicgga, was the third bishop of [MASK], consecrated in [MASK] by tatwine, the archbishop of canterbury. [MASK] was still bishop in [MASK], when he attended the synod of clofesho. his date of death was sometime between [MASK] and [MASK].",-12.922344207763672,-2.746685266494751,37,17667,37,172,Successful
38,Rachel gowey,"rachel kathryn gowey ( born october 3, 1997 ) is an american artistic gymnast. she is a u. s. national team member, a position she has held since 2014. at the 2015 pan american games in toronto, she was part of the gold - winning us team, also winning gold individually on the uneven bars.",Meryl davis,"[MASK] [MASK] [MASK] ( born [MASK] 3, [MASK] ) is an [MASK] [MASK] [MASK]. [MASK] is a u. s. [MASK] [MASK] member, a position [MASK] has [MASK] since [MASK]. [MASK] the [MASK] pan [MASK] [MASK] in toronto, [MASK] was part of the [MASK] - winning us [MASK], also winning [MASK] [MASK] on the [MASK] [MASK].",-15.830989837646484,-3.304901599884033,38,8695,38,651,Successful
39,Basavaraj patil sedam,basvaraj patil sedam ( born 10 february 1944 ) is a member of rajya sabha from karnataka. he was the secretary of bharatiya janata party and president of the bharatiya janata party karnataka unit. he was elected as a member of the 12th lok sabha from gulbarga.,Shivraj vishwanath patil,[MASK] [MASK] [MASK] ( born 10 [MASK] [MASK] ) is a [MASK] of [MASK] sabha from [MASK]. he was the [MASK] of [MASK] [MASK] party and president of the [MASK] [MASK] party [MASK] unit. he was elected as a [MASK] of the [MASK] lok sabha from [MASK].,-16.012327194213867,-6.439852714538574,39,69246,39,313,Successful
40,Demetrius of pharos,"demetrius of pharos ( also pharus ) ( ) was a ruler of pharos involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king. demetrius was a regent ruler to pinnes, the son of agron who was too young to rule as king. when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore facing issa.",Battle of dara,"[MASK] of [MASK] ( also [MASK] ) ( ) was a ruler of [MASK] involved in the first [MASK] war, after which he ruled a portion of the [MASK] adriatic coast on behalf of the romans, as a client king. [MASK] was a regent ruler to pinnes, the son of agron who was too young to rule as king. when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore [MASK] issa.",-13.568799018859863,-3.8511157035827637,40,101075,40,276,Successful
