,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
10,Thaila ayala,"thaila ayala sales ( born april 14 , 1986 in presidente prudente ) is a brazilian actress and model .<SPLIT>",Júlio rocha,"<mask> <mask> <mask> ( born <mask> <mask> , <mask> in <mask> <mask> ) is a brazilian <mask> and <mask> .<SPLIT>",0.0003331899642944336,0.6884633302688599,10,1811,10,413,Successful
11,Sven leuenberger,"sven leuenberger ( born august 25 , 1969 in niederuzwil , switzerland ) is a retired swiss professional ice hockey defender .<SPLIT>playing in the nla-a , leuenberger accumulated 74 goals , 173 assists , and 443 penalty minutes in the regular season .<SPLIT>since the nla 2006 season , leuenberger has been the general manager ( sports director ) of the sc bern .<SPLIT>on august 1 , 2008 sc bern 's coach suffered , john van boxmeer , a heart attack side-lining him for a month .<SPLIT>during van boxmeer 's absence , general manager sven leuenberger coached the team along with assistant coach konstantin kurashev -lsb- http://www.iihf.com/home-of-hockey/news/news-singleview/article/van-boxmeer-suffers-heart-attack/leuenberger.html] .<SPLIT>",Patrick aebischer,"<mask> <mask> ( born <mask> <mask> , <mask> in <mask> , switzerland ) is a retired swiss professional ice hockey <mask> .<SPLIT>playing <mask> the nla-a , <mask> accumulated 74 goals , 173 assists , and 443 penalty minutes in the regular season .<SPLIT>since the nla <mask> season , <mask> has been the general manager ( sports director ) of the <mask> <mask> .<SPLIT>on august 1 , <mask> <mask> bern 's coach suffered , john van boxmeer , a heart attack side-lining him <mask> a month .<SPLIT>during van boxmeer 's absence , general manager sven leuenberger coached the team along with assistant coach konstantin kurashev -lsb- http://www.iihf.com/home-of-hockey/news/news-singleview/article/van-boxmeer-suffers-heart-attack/leuenberger.html] .<SPLIT>",0.0006957054138183594,0.8144586086273193,11,5321,11,5743,Successful
12,Brett scott,"brett scott ( born 10 april 1962 ) is a former australian rules footballer who played with the sydney football club in the victorian football league during the 1980s .<SPLIT>scott played his early football with the rock-yerong creek before being recruited to south melbourne and making his league debut in 1981 .<SPLIT>the following year the club relocated to sydney and he took part in the inaugural game for their new city .<SPLIT>injuries restricted his appearances over the years and when he finished in 1989 he had managed just 59 senior games .<SPLIT>after gary buckenara was sacked as sydney 's coach in 1993 , scott acted as a caretaker coach for two games .<SPLIT>",Robert groenewegen,"<mask> <mask> ( born <mask> <mask> <mask> ) is a former australian rules footballer who played with the <mask> football club in the victorian football league during <mask> 1980s .<SPLIT><mask> played his early football with the rock-yerong creek before being recruited to <mask> melbourne and making his league debut in 1981 .<SPLIT>the following year the club relocated to sydney and he took part in the inaugural game for their new city .<SPLIT>injuries restricted his appearances over the years and when he finished in 1989 he had managed just 59 senior games .<SPLIT>after gary buckenara was sacked as <mask> 's coach in 1993 , scott acted as a caretaker coach for two games .<SPLIT>",0.0007978081703186035,0.7982838153839111,12,974,12,3854,Successful
13,Marlon evans,marlon evans ( born 3 august 1997 ) is a guamanian international footballer who plays for wings in the guam men 's soccer league<SPLIT>,Stephen quinn,<mask> <mask> ( born <mask> <mask> <mask> ) is <mask> <mask> <mask> footballer who plays for <mask> in the <mask> <mask> 's <mask> <mask><SPLIT>,0.0010685324668884277,0.9331424236297607,13,9445,13,767,Successful
14,Jesper blicher,"jesper blicher ( born 4 october 1988 ) is a danish professional football midfielder , who currently plays for danish 1st division side lyngby boldklub .<SPLIT>blicher began playing football in kolt-hasselager if , where he was picked for agf , where he got his other footballing education .<SPLIT>he was part of the year ' 88 , who won in the junior league , like michael lumb , frederik krabbe , michael vester , niels kristensen , morten beck andersen and anders syberg , who all had the onset of agf 's 1 .<SPLIT>hold .<SPLIT>in the autumn of 2009 he was loaned to næstved bk , and just before winter transfer window end he switched permanently to the club .<SPLIT>in 2010 he changed to fc fredericia , where he played until 2012 when he got vendsyssel ff as a new club in january 2015 he was given at his own request that he want to terminated his contract with the vendsyssel ff .<SPLIT>on 6 february 2015 he signed a two-year contract with lyngby boldklub<SPLIT>",Emma madsen,"<mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> a danish professional <mask> <mask> , who currently <mask> <mask> <mask> 1st division side <mask> boldklub .<SPLIT><mask> began playing football in <mask> <mask> , where he was picked for agf , where he <mask> his other footballing education .<SPLIT>he <mask> part <mask> <mask> <mask> ' 88 , who won in the <mask> league , like michael lumb , <mask> krabbe , michael vester , niels <mask> , morten beck andersen and anders syberg , <mask> all <mask> the <mask> <mask> <mask> 's <mask> .<SPLIT><mask> .<SPLIT>in the autumn of 2009 he was loaned to næstved bk , and just before winter transfer window end he switched permanently to the club .<SPLIT>in 2010 he changed to fc fredericia , where he played until 2012 when he got vendsyssel ff as a new club in january 2015 he was given at his own request that he want to terminated his contract with the vendsyssel ff .<SPLIT>on 6 february 2015 he signed a two-year contract with lyngby boldklub<SPLIT>",0.00041919946670532227,0.8114174604415894,14,4756,14,13629,Successful
15,Stewart ford,"stewart owen ford ( born 1964 ) is a british businessman , the founder and chief executive ( ceo ) of the failed financial company keydata .<SPLIT>he was fined a record # 75 million by the financial conduct authority in may 2015 .<SPLIT>",Craig kallman,"<mask> <mask> <mask> ( born <mask> ) is <mask> <mask> businessman , the <mask> and chief executive ( ceo ) of <mask> <mask> <mask> <mask> <mask> .<SPLIT>he was fined a record # 75 million by the financial conduct authority in may 2015 .<SPLIT>",0.0006799697875976562,0.8819165229797363,15,3897,15,1357,Successful
16,Chris galletta,chris galletta ( born 1981 ) is an american screenwriter .<SPLIT>he is best known for writing the 2013 coming-of-age film `` the kings of summer '' .<SPLIT>,Jim mickle,<mask> <mask> ( born <mask> ) is an american screenwriter .<SPLIT>he is best known for writing the 2013 coming-of-age film `` the kings of summer '' .<SPLIT>,0.0007755756378173828,0.7486878037452698,16,13984,16,196,Successful
17,Barbara coombs lee,"barbara coombs lee , pa , fnp , jd , ( born 1947 ) is an american activist and president of compassion & choices , a national non-profit organization dedicated to expanding and protecting the rights of the terminally ill .<SPLIT>she practiced as a nurse and physician assistant for 25 years before becoming an attorney and devoting her professional life to individual choice and empowerment in health care .<SPLIT>staffing the oregon senate healthcare and bioethics committee in 1991 , she helped oregon state senator frank l. roberts as he proposed one of the first aid in dying laws in the nation .<SPLIT>unfortunately , the committee never approved the bill , and roberts died of his prostate cancer in 1993 , suffering the kind of slow , painful death he hoped his bill would spare him .<SPLIT>when coombs lee read in her church bulletin that congregants wanted to draft a death with dignity bill and place it before oregon voters , she volunteered to help .<SPLIT>she co-authored the bill and became one of three chief petitioners who filed the oregon death with dignity act as a citizens ' initiative in 1994 .<SPLIT>coombs lee served as spokesperson for the group through two statewide campaigns and 10 years defending against attacks on the nation 's first death with dignity law in both the judicial and legislative arenas .<SPLIT>senator roberts ' wife , oregon governor barbara roberts , became a good friend and a tireless and outspoken advocate for death with dignity .<SPLIT>under coombs lee 's leadership , since 1996 as president of compassion in dying ( which became compassion & choices in 2005 ) , the end-of-life choice movement has achieved many milestones .<SPLIT>in 2008 , coombs lee was a senior advisor for the washington state death with dignity ballot initiative that voters approved by an 18-point margin , becoming the second state to legalize aid in dying .<SPLIT>in 2009 , the montana supreme court ruled in the landmark case brought by compassion & choices ( `` baxter v. montana '' ) that it is not against the state 's public policy for a physician to provide aid in dying to a mentally competent , terminally ill adult .<SPLIT>coombs lee has been interviewed by many of the nation 's leading media outlets , including bloomberg news , `` the new york times , usa today , the washington post , the chicago tribune '' , all things considered , the diane rehm show , nbc news , crossfire , 60 minutes , the macneil/lehrer newshour , the today show , on our own terms : moyers on dying , and the dr. oz show .<SPLIT>she has been a presenter at programs sponsored by the american bar association , older women 's league , american pain society , oregon state bar , cleveland city club , americans for better care of the dying , american association for the advancement of science and the american pain society .<SPLIT>she also spoke at the world federation right to die conferences in zurich , boston , brussels and toronto .<SPLIT>her audiences have included the oregon gerontological association and the california nurse assembly & education conference .<SPLIT>her 1999 debate doctor assisted suicide : compassionate alternative or murder with james bopp , jr. , was produced the university of pennsylvania 's annenberg public policy center for public radio .<SPLIT>she is a regular contributor to huffington post and dr. oz 's sharecare .<SPLIT>coombs lee studied literature and nursing at vassar college and cornell university , and earned advanced degrees in law and medicine from the university of washington and lewis & clark college .<SPLIT>she is a member of the oregon state bar .<SPLIT>",Thomas adcock,"<mask> <mask> <mask> , <mask> , fnp , jd , ( born 1947 ) is an american activist <mask> <mask> <mask> <mask> & <mask> , a national non-profit organization dedicated to expanding and protecting the rights of the terminally ill .<SPLIT>she practiced as a nurse and physician assistant for 25 years before becoming an attorney and devoting her professional life to individual choice and empowerment in health care .<SPLIT>staffing the <mask> senate healthcare and bioethics committee in 1991 , she helped <mask> state senator frank l. roberts as he proposed one of the first aid in dying laws in the nation .<SPLIT>unfortunately , the committee never approved the bill , and roberts died of his prostate cancer in 1993 , suffering the kind of slow , painful death he hoped his bill would spare him .<SPLIT>when coombs lee read in her church bulletin that congregants wanted to draft a death with dignity bill and place it before oregon voters , she volunteered to help .<SPLIT>she co-authored the bill and became one of three chief petitioners who filed the oregon death with dignity act as a citizens ' initiative in 1994 .<SPLIT>coombs lee served as spokesperson for the group through two statewide campaigns and 10 years defending against attacks on the nation 's first death with dignity law in both the judicial and legislative arenas .<SPLIT>senator roberts ' wife , oregon governor barbara roberts , became a good friend and a tireless and outspoken advocate for death with dignity .<SPLIT>under coombs lee 's leadership , since 1996 as president of compassion in dying ( which became compassion & choices in 2005 ) , the end-of-life choice movement has achieved many milestones .<SPLIT>in 2008 , coombs lee was a senior advisor for the washington state death with dignity ballot initiative that voters approved by an 18-point margin , becoming the second state to legalize aid in dying .<SPLIT>in 2009 , the montana supreme court ruled in the landmark case brought by compassion & choices ( `` baxter v. montana '' ) that it is not against the state 's public policy for a physician to provide aid in dying to a mentally competent , terminally ill adult .<SPLIT>coombs lee has been interviewed by many of the nation 's leading media outlets , including bloomberg news , `` the new york times , usa today , the washington post , the chicago tribune '' , all things considered , the diane rehm show , nbc news , crossfire , 60 minutes , the macneil/lehrer newshour , the today show , on our own terms : moyers on dying , and the dr. oz show .<SPLIT>she has been a presenter at programs sponsored by the american bar association , older women 's league , american pain society , oregon state bar , cleveland city club , americans for better care of the dying , american association for the advancement of science and the american pain society .<SPLIT>she also spoke at the world federation right to die conferences in zurich , boston , brussels and toronto .<SPLIT>her audiences have included the oregon gerontological association and the california nurse assembly & education conference .<SPLIT>her 1999 debate doctor assisted suicide : compassionate alternative or murder with james bopp , jr. , was produced the university of pennsylvania 's annenberg public policy center for public radio .<SPLIT>she is a regular contributor to huffington post and dr. oz 's sharecare .<SPLIT>coombs lee studied literature and nursing at vassar college and cornell university , and earned advanced degrees in law and medicine from the university of washington and lewis & clark college .<SPLIT>she is a member of the oregon state bar .<SPLIT>",0.004698395729064941,0.8398675322532654,17,10919,17,5029,Successful
18,Darren m. swain,"darren m. swain is an american politician , a democrat and a member of the maryland house of delegates .<SPLIT>",Mohamed talaat,"<mask> m. <mask> is an american politician , a democrat and <mask> member of the maryland house <mask> delegates .<SPLIT>",0.0039414167404174805,0.9013843536376953,18,12021,18,211,Successful
19,Paul quinn,"paul charles quinn ( born 21 july 1985 ) is a scottish footballer who currently plays for aberdeen in the scottish premiership .<SPLIT>his usual position is right back , but can also play at centre back or on the right wing .<SPLIT>quinn started his career at motherwell and has also played for cardiff city , doncaster rovers , and ross county .<SPLIT>",Elliott hewitt,"<mask> <mask> <mask> ( born <mask> <mask> <mask> ) is a <mask> footballer who currently plays for <mask> <mask> <mask> scottish premiership .<SPLIT>his usual position is right <mask> , but can also play at centre back or on the right wing .<SPLIT><mask> started his career at motherwell and has also played for cardiff city , doncaster rovers , and ross county .<SPLIT>",0.0010259151458740234,0.9504216909408569,19,3164,19,2257,Successful
20,Bob motl,"robert joseph motl ( july 26 , 1920 -- june 3 , 2007 ) was an american football end in the all-america football conference for the chicago rockets .<SPLIT>he played college football at northwestern university and was drafted in the ninth round of the 1943 nfl draft by the washington redskins .<SPLIT>",Hank norberg,"<mask> joseph <mask> ( <mask> 26 , <mask> -- <mask> 3 , <mask> ) was an american football <mask> in the <mask> football conference for <mask> <mask> rockets .<SPLIT>he played college football at <mask> university and was drafted in the ninth round of the <mask> nfl draft by the washington redskins .<SPLIT>",0.00018280744552612305,0.6378769874572754,20,6855,20,1807,Successful
21,Christiane soeder,"christiane soeder ( born january 15 , 1975 in remscheid , north rhine-westphalia ) is a german-born austrian road racing cyclist and former duathlete who now lives in vienna .<SPLIT>she finished fourth in the 2008 olympic road race with a time of 3h 32 ′ 28 .<SPLIT>she rides professionally for .<SPLIT>",Tatiana guderzo,"<mask> <mask> ( born <mask> <mask> , <mask> in <mask> , <mask> <mask> ) is <mask> <mask> <mask> road racing cyclist and former duathlete who now lives in vienna .<SPLIT>she finished fourth in the 2008 olympic road race with a time of 3h 32 ′ 28 .<SPLIT>she rides professionally for .<SPLIT>",0.0004073977470397949,0.9175191521644592,21,11567,21,1626,Successful
22,Molwyn joseph,"molwyn joseph is an antiguan politician and chairman of the antigua labour party ( alp ) .<SPLIT>first entering politics in 1984 when he was made a minister without portfolio in the government of vere bird , joseph became minister of finance seven years later , renegotiating the antiguan national debt and introducing fiscal reforms .<SPLIT>after a 1996 scandal in which it was discovered he had used his position to import a 1930s rolls royce for a friend , bypassing normal import duties and taxes , he was dismissed from the bird administration , returning 14 months later to serve as minister for planning , implementation and the environment .<SPLIT>following the 1999 general election he became minister of heath and social improvement before being made minister of tourism and the environment a few months later .<SPLIT>as minister , joseph attempted to improve the perception of antigua as a tourist destination and invest in the industry , spending 2 million us dollars increasing the number of hotel rooms on the island and providing money for both air jamaica and air luxor to provide flights to the island .<SPLIT>outside of his ministerial duties , he also met with jiang zhenghua , vice-chairman of the standing committee of the national people 's congress , having led the official antiguan delegation to beijing .<SPLIT>following a power struggle in 2003 , joseph was given the economic development and investment promotion portfolio , to hold at the same time as his tourism and the environment position .<SPLIT>despite a scandal surrounding donations he had received from texan businessman robert stafford , joseph was selected to contest the seat of st mary 's north in the 2004 antiguan general election , in which the alp lost power , being replaced in government by the united progressive party ( upp ) led by baldwin spencer .<SPLIT>joseph himself lost his seat , but was elected chairman of the alp a year later , and regained the seat in 2009 with a majority of 21 .<SPLIT>the same year , he was arrested for participating in an unauthorised may day rally protesting the upp administration ; after a lengthy trial , he and several other alp members were convicted and fined .<SPLIT>",Alfons pawelczyk,"<mask> <mask> is an <mask> <mask> <mask> chairman <mask> the <mask> <mask> party ( alp ) .<SPLIT>first entering <mask> <mask> 1984 when <mask> was made a <mask> without portfolio <mask> the <mask> of <mask> bird , <mask> <mask> minister <mask> finance seven years later , <mask> the <mask> national <mask> and introducing fiscal reforms .<SPLIT>after a <mask> scandal in which it was discovered he had used his position to <mask> a 1930s rolls royce for a friend , <mask> normal <mask> duties and <mask> , he was dismissed from the bird administration , <mask> 14 <mask> <mask> to serve as minister for <mask> , implementation and the <mask> .<SPLIT>following the <mask> general election he became minister of heath and social improvement before being made minister of tourism and the environment a few months later .<SPLIT>as minister , joseph attempted to improve the perception of antigua as a tourist destination and invest in the industry , spending 2 million us dollars increasing the number of hotel rooms on the island and providing money for both air jamaica and air luxor to provide flights to the island .<SPLIT>outside of his ministerial duties , he also met with jiang zhenghua , vice-chairman of the standing committee of the national people 's congress , having led the official antiguan delegation to beijing .<SPLIT>following a power struggle in 2003 , joseph was given the economic development and investment promotion portfolio , to hold at the same time as his tourism and the environment position .<SPLIT>despite a scandal surrounding donations he had received from texan businessman robert stafford , joseph was selected to contest the seat of st mary 's north in the 2004 antiguan general election , in which the alp lost power , being replaced in government by the united progressive party ( upp ) led by baldwin spencer .<SPLIT>joseph himself lost his seat , but was elected chairman of the alp a year later , and regained the seat in 2009 with a majority of 21 .<SPLIT>the same year , he was arrested for participating in an unauthorised may day rally protesting the upp administration ; after a lengthy trial , he and several other alp members were convicted and fined .<SPLIT>",0.00012576580047607422,0.5721273422241211,22,6716,22,14017,Successful
23,Edmond reusens,"edmond henri joseph reusens ( b. in wijnegem ( antwerp ) , 25 april 1831 ; d. in leuven , 25 december 1903 ) was a belgian archeologist and historian .<SPLIT>sent to the university of leuven immediately after his ordination to the priesthood ( 1854 ) , he soon became head librarian of the university ( 1859 -- 1896 ) .<SPLIT>he collaborated with his rector , pierre françois xavier de ram , in his works on the religious history of belgium , and in 1864 they founded the review , `` analectes pour servir à l'histoire ecclésiastique de la belgique '' , which reusens continued to direct until his death .<SPLIT>with the same teacher , he became interested in the history of the university of leuven , to which he devoted almost exclusively the last years of his life .<SPLIT>through his historical studies he acquired a knowledge of palaeography and diplomacy and became professor of a course in these branches ( 1881 -- 1903 ) which was the first of its kind in belgium .<SPLIT>in 1900 he was appointed member of the royal commission of history ( brussels ) .<SPLIT>after teaching theology for two years he had charge of a new course in christian archaeology from 1864-1900 .<SPLIT>in this department he soon acquired great distinction , as is evidenced by the success of his manual , his appointment ( 1884 ) to the royal commission of monuments ( brussels ) , his participation in the exposition of ancient art , and his role in the renovation of religious art in belgium .<SPLIT>his principal works are : `` eléments d'archéologie chrétienne '' ( leuven , 1871-5 ) ; `` eléments de paléographie '' ( leuven , 1899 ) ; `` documents relatifs à l'histoire de l'université de leuven '' ( leuven , 1881 -- 1903 ) .<SPLIT>",Valerius coucke,"<mask> henri <mask> <mask> ( b. <mask> wijnegem ( <mask> ) , <mask> <mask> <mask> ; d. <mask> leuven , 25 december <mask> ) was a belgian archeologist and historian .<SPLIT>sent to the university of leuven immediately after his ordination to the priesthood ( <mask> ) , he soon became head librarian of the university ( <mask> -- 1896 ) .<SPLIT>he collaborated with his rector , pierre françois xavier de ram , in his works on the religious history of belgium , and in <mask> they founded the review , `` analectes pour servir à l'histoire ecclésiastique de la belgique '' , which reusens continued to direct until his death .<SPLIT>with the same teacher , he became interested in the history of the university of leuven , to which he devoted almost exclusively the last years of his life .<SPLIT>through his historical studies he acquired a knowledge of palaeography and diplomacy and became professor of a course in these branches ( 1881 -- 1903 ) which was the first of its kind in belgium .<SPLIT>in 1900 he was appointed member of the royal commission of history ( brussels ) .<SPLIT>after teaching theology for two years he had charge of a new course in christian archaeology from 1864-1900 .<SPLIT>in this department he soon acquired great distinction , as is evidenced by the success of his manual , his appointment ( 1884 ) to the royal commission of monuments ( brussels ) , his participation in the exposition of ancient art , and his role in the renovation of religious art in belgium .<SPLIT>his principal works are : `` eléments d'archéologie chrétienne '' ( leuven , 1871-5 ) ; `` eléments de paléographie '' ( leuven , 1899 ) ; `` documents relatifs à l'histoire de l'université de leuven '' ( leuven , 1881 -- 1903 ) .<SPLIT>",0.0007891654968261719,0.5547418594360352,23,10497,23,5961,Successful
24,Nicetas,"nicetas or niketas ( ) was the cousin of emperor heraclius .<SPLIT>he played a major role in the revolt against phocas that brought heraclius to the throne , where he captured egypt for his cousin .<SPLIT>nicetas remained governor of egypt ( or at least alexandria ) thereafter , and participated also in the byzantine -- sassanid war of 602 -- 628 , but failed to stop the sassanid conquest of egypt ca. 618/619 .<SPLIT>he disappears from the sources thereafter , but possibly served as exarch of africa until his death .<SPLIT>",David m. zaslav,"<mask> <mask> <mask> ( ) <mask> the <mask> of <mask> <mask> .<SPLIT>he played a major role in the revolt against phocas that brought heraclius to the throne , where he captured egypt for his cousin .<SPLIT>nicetas remained <mask> of egypt ( or <mask> least alexandria ) thereafter , and participated also in the byzantine -- sassanid war of <mask> -- <mask> , but failed to stop the sassanid conquest of egypt <mask>. <mask>/<mask> .<SPLIT>he disappears from the sources thereafter , but <mask> served as exarch of <mask> until his death .<SPLIT>",0.004819631576538086,0.9081401824951172,24,13308,24,4462,Successful
25,Kathy stanton,"kathy stanton was a sinn féin member of the northern ireland assembly from 2003 to 2007 in north belfast .<SPLIT>stanton is a full-time party official in north belfast , and is her party 's spokesperson on equality .<SPLIT>she was elected to the assembly in november 2003 election , and was co-opted to belfast city council in 2000 , before losing her seat in the 2001 local government elections .<SPLIT>in 2006 she announced that she would not be contesting the next assembly election but denied reports that this was due to sinn féin endorsing policing .<SPLIT>-lsb- http://sluggerotoole.com/index.php/weblog/comments/sfs-kathy-stanton-not-contesting-next-assembly-election/] she lives in the new lodge area with her five children .<SPLIT>",Kathy miles,"<mask> <mask> was a <mask> <mask> member of the <mask> <mask> <mask> <mask> 2003 <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> full-time <mask> <mask> in <mask> <mask> , and is her <mask> '<mask> <mask> <mask> equality .<SPLIT><mask> <mask> elected <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> belfast <mask> <mask> <mask> 2000 , before <mask> <mask> <mask> in <mask> <mask> <mask> <mask> <mask> .<SPLIT>in <mask> she <mask> that <mask> would <mask> <mask> <mask> <mask> next <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT>-<mask> <mask>://<mask>.<mask>/<mask>.<mask>/<mask>/comments/<mask>/] <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT>",0.0002562403678894043,0.6742641925811768,25,4815,25,23428,Successful
26,Abby elliott,"abigail `` abby '' elliott ( born june 16 , 1987 ) is an american actress and comedian best known for her four seasons as a cast member on `` saturday night live '' from 2008 to 2012 .<SPLIT>she is the daughter of comedian chris elliott .<SPLIT>",Alia janine,"<mask> <mask> <mask> '' <mask> ( born <mask> <mask> , <mask> ) <mask> <mask> american actress and comedian best known for her four seasons as a cast <mask> on <mask> saturday night live '' from <mask> to <mask> .<SPLIT>she is the daughter of comedian chris <mask> .<SPLIT>",0.0009088516235351562,0.909888505935669,26,12995,26,1810,Successful
27,Jeffrey thomas,"jeffrey thomas is a welsh-born new zealand actor , best known for his film , television and stage roles .<SPLIT>",Jeffrey silverthorne,"jeffrey <mask> is a <mask> new zealand actor , best known for his film , television and stage roles .<SPLIT>",0.003804445266723633,0.7404358386993408,27,3547,27,82,Successful
