,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
15,15,"adam saltsman, also known as adam atomic, is an american indie video game designer best known for creating the endless runner `` canabalt ''.<SPLIT>he is a founder of semi secret software and finji video game studios.",103525,"<mask> <mask>, also known as <mask> <mask>, is an american indie <mask> <mask> designer best known for creating the endless runner `` <mask> ''.<SPLIT>he is a founder of semi secret <mask> and finji video game <mask>.",0.008772432804107666,0.9999635219573975,15,103525,15,280,Successful
16,16,"walter clarence henderson ( 28 february 1891 -- 20 september 1968 ) was a progressive conservative party member of the canadian house of commons.<SPLIT>he was born in carberry, manitoba and became a farmer by career.<SPLIT>he was elected at the cariboo riding in the 1958 general election, defeating social credit incumbent bert leboe.<SPLIT>henderson served only one term, the 24th canadian parliament, before leboe retook the riding in the 1962 election.<SPLIT>-- >",115648,"<mask> <mask> <mask> ( 28 february <mask> -- 20 september <mask> ) <mask> <mask> <mask> <mask> party <mask> of the <mask> <mask> of <mask>.<SPLIT>he was <mask> in <mask>, <mask> and became a <mask> by <mask>.<SPLIT>he was elected <mask> the <mask> riding in the 1958 <mask> <mask>, <mask> social <mask> <mask> <mask> leboe.<SPLIT><mask> served only <mask> <mask>, <mask> <mask> <mask> parliament, before leboe retook the <mask> in the <mask> election.<SPLIT>-- >",0.0015934109687805176,0.9999979734420776,16,115648,16,1786,Successful
17,17,andré fernando cabrita salvador ( born 4 november 1993 in portimão ) is a portuguese footballer who plays for portimonense s.c. as a midfielder.,57536,<mask> <mask> <mask> <mask> ( <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<mask>. <mask> <mask> <mask>.,0.004020094871520996,0.9953973293304443,17,57536,17,277,Failed
18,18,"ernesto inarkiev ( born december 9, 1985 in osh, kyrgyzstan ) is a russian chess grandmaster.<SPLIT>he was named after ernesto `` che '' guevara.<SPLIT>in 2006 he came third in the 59th russian chess championship superfinal.<SPLIT>in 2010 he tied for 1st -- 4th with konstantin chernyshov, lê quang liêm and evgeny bareev in the moscow open.<SPLIT>in 2015 he won `` moscow open 2015 '' with outstanding 8/9.",85910,"<mask> <mask> ( <mask> <mask> <mask>, <mask> <mask> <mask>, <mask> ) is <mask> russian <mask> <mask>.<SPLIT>he <mask> <mask> <mask> <mask> `` che '' <mask>.<SPLIT>in <mask> <mask> <mask> <mask> <mask> <mask> <mask> russian <mask> <mask> superfinal.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> -- 4th <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>in <mask> <mask> won `` moscow open <mask> '' <mask> <mask> <mask>/<mask>.",0.0031914114952087402,0.999958872795105,18,85910,18,2003,Successful
19,19,"william ` bill'rigby ( 9 june 1921 - 1 june 2010 ) was a former english footballer who played as a goalkeeper.<SPLIT>he was born in chester.<SPLIT>a product of the youth system at his hometown club of chester, rigby made his only peacetime first-team appearance for the club in their first post-war match in the football league in a 4 -- 4 draw at york city on 31 august 1946.<SPLIT>after this he was not selected again, with goalkeeping duties being passed on to george scales and jim maclaren.<SPLIT>earlier he had made",87111,"<mask> ` <mask> ( 9 <mask> <mask> - 1 june <mask> ) was a <mask> <mask> footballer who played as <mask> <mask>.<SPLIT>he was born in <mask>.<SPLIT>a product of the youth system at his hometown club of <mask>, <mask> <mask> his <mask> <mask> first-team appearance for the club in their first <mask> match in the football league in a 4 -- 4 draw at york city on 31 august <mask>.<SPLIT>after this he was not selected again, with <mask> duties being passed on to george scales and jim maclaren.<SPLIT>earlier he had made",0.005533099174499512,0.9991264343261719,19,87111,19,1450,Successful
20,20,"barnas sears ( november 19, 1802 -- july 6, 1880 ) graduated from brown university in 1825.<SPLIT>sears was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education.<SPLIT>sears was general agent of the fund from 1867 until february 1880.<SPLIT>he settled in staunton because of the easy access to the railroad.<SPLIT>sears travelled extensively throughout the south promoting southern education, `` free schools for the whole people ''.<SPLIT>sears `` inspired",130883,"<mask> <mask> ( november 19, <mask> -- july 6, <mask> ) graduated from <mask> university in <mask>.<SPLIT><mask> was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education.<SPLIT>sears was general agent of the fund from 1867 until february 1880.<SPLIT>he settled in staunton because of the easy access to the railroad.<SPLIT><mask> travelled extensively throughout the south promoting southern education, `` free schools for the whole people ''.<SPLIT>sears `` inspired",0.008755683898925781,0.999891996383667,20,130883,20,613,Successful
21,21,"stepan rostomyan ( '' Ստեփան Ռոստոմյան '' ), ( born 4 april, 1956 ) is a famous armenian composer.<SPLIT>he is one of armenia's key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",36939,"<mask> <mask> ( '' Ստեփան Ռոստոմյան '' ), ( <mask> <mask> <mask>, <mask> ) <mask> <mask> <mask> armenian <mask>.<SPLIT><mask> <mask> <mask> <mask> armenia's <mask> figures <mask> <mask> <mask> <mask> <mask>, as <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.",0.008210539817810059,0.99978107213974,21,36939,21,721,Successful
22,105389,"shashi gupta ( born 3 april 1964 in delhi, india ) is a former test and one day international cricketer who represented india.<SPLIT>she played a total of 13 tests and 20 odis.",81363,"<mask> gupta ( born 3 april <mask> in delhi, india ) is <mask> <mask> <mask> and <mask> <mask> <mask> cricketer who represented <mask>.<SPLIT><mask> played a total of <mask> <mask> <mask> <mask> <mask>.",0.9283133149147034,0.9999833703041077,105389,81363,22,361,Successful
23,23,"allan l. higdon served on ottawa city council from 1994 through 2000.<SPLIT>born in dublin, republic of ireland, he immigrated to canada in 1957.<SPLIT>he received a ba from queen's university in english and history and received a b.ed from the university of toronto.<SPLIT>he then worked with the canadian institute of mining and metallurgy.<SPLIT>he would later move to ottawa after living in toronto and southeast asia, where he would teach high school.<SPLIT>he then worked on parliament hill and then became a self-employed consultant specializing in social and",101393,"<mask> l. <mask> served on <mask> city council from <mask> through <mask>.<SPLIT>born in <mask>, <mask> <mask> <mask>, he immigrated to canada in 1957.<SPLIT>he received a ba from <mask> university in english and history and received a b.ed from the university of toronto.<SPLIT>he then worked with the canadian institute of <mask> and <mask>.<SPLIT>he would later move to <mask> after living in toronto and southeast asia, where he would teach high school.<SPLIT>he then worked on parliament hill and then became a self-employed <mask> specializing in social and",0.021031498908996582,0.9997990131378174,23,101393,23,1184,Successful
24,24,"olcay Çakır ( born 13 july 1993 in konak, İzmir, turkey ) is a turkish basketball player.<SPLIT>the young national plays for fenerbahçe İstanbul as both guard ( 1-2 ) position.<SPLIT>olcay Çakır is 182 cm tall and weighs 60 kg.<SPLIT>she is playing for fenerbahçe since 2005 in youth level and since 2010 in senior level.<SPLIT>Çakır was selected 27th overall in the 2013 wnba draft's round 3 by the new york liberty.",118874,"<mask> <mask> ( born 13 july <mask> in <mask>, İzmir, turkey ) is a turkish <mask> player.<SPLIT><mask> <mask> <mask> plays for <mask> <mask> as both <mask> ( <mask> ) position.<SPLIT><mask> <mask> is 182 cm tall and weighs 60 kg.<SPLIT><mask> is playing for <mask> since 2005 in <mask> <mask> and since <mask> in senior level.<SPLIT><mask> was selected 27th overall in the <mask> <mask> <mask> round 3 by the <mask> <mask> <mask>.",0.00755763053894043,0.9998645782470703,24,118874,24,1496,Successful
25,25,"david buchanan ( 16 january 1830 -- 30 may 1900 ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the first-class game.<SPLIT>he was born at edinburgh, midlothian, scotland, and died at rugby, warwickshire, england.",102127,"<mask> <mask> ( 16 january <mask> -- 30 may <mask> ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the first-class <mask>.<SPLIT>he was born at <mask>, <mask>, <mask>, and died at rugby, warwickshire, england.",0.005845606327056885,0.9999189376831055,25,102127,25,381,Successful
26,26,enzo cilenti ( born 8 august 1974 ) is an english actor.,2547,<mask> <mask> ( born 8 august <mask> ) is an <mask> actor.,0.015014886856079102,0.9994449615478516,26,2547,26,35,Successful
27,27,"elango nagarajah, also known as `` thaimann elango '', is a tamil film actor, director, producer and lyricist in the tamil film industry.<SPLIT>he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful tamil music album நேசிக்கிற",12457,"<mask> <mask>, also known as `` thaimann <mask> '', is a tamil film <mask>, director, producer and lyricist in the tamil film industry.<SPLIT>he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful tamil music album நேசிக்கிற",0.018191516399383545,0.9998569488525391,27,12457,27,263,Successful
28,28,"jacoba surie ( 5 september 1879 -- 5 february 1970 ) was a dutch painter.<SPLIT>surie was born in amsterdam and trained at the rijksakademie van beeldende kunsten there, where she studied under coba ritsema and joseph mendes da costa.<SPLIT>she was a member of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers.<SPLIT>surie died in amsterdam and was buried in zorgvlied.",141610,"<mask> <mask> ( 5 september <mask> -- <mask> february <mask> ) was a <mask> <mask>.<SPLIT>surie <mask> born <mask> <mask> <mask> <mask> at the <mask> <mask> beeldende kunsten <mask>, <mask> she <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>she was <mask> <mask> <mask> <mask> <mask> amicitiae <mask> the pulchri <mask> and <mask> <mask> one of the <mask> joffers.<SPLIT><mask> <mask> in <mask> <mask> <mask> buried <mask> <mask>.",0.001255035400390625,0.9999651908874512,28,141610,28,1912,Successful
29,29,"jeremy hotz ( born may 31, 1963 ) is a canadian actor and stand-up comedian.<SPLIT>he has appeared on `` comedy central presents '', the just for laughs comedy festival, the `` late show with david letterman '', and `` the tonight show with jay leno ''.<SPLIT>he has also worked as a staff writer for paramount's `` the jon stewart show '' and has appeared in various american and canadian motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",77597,"<mask> <mask> ( born may 31, <mask> ) is a canadian actor and <mask> <mask>.<SPLIT>he has appeared on `` comedy central presents '', the just for laughs comedy festival, the `` late show with david letterman '', and `` the tonight show with jay leno ''.<SPLIT>he has also worked as a staff writer for paramount's `` the jon stewart show '' and has appeared in various american and canadian motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",0.00390702486038208,0.999047577381134,29,77597,29,341,Successful
30,30,"air vice marshal john hugh thompson cb ( born 18 september 1947 ) is a former royal air force officer who became head of the british defence staff in washington, d.c.",95105,"<mask> <mask> <mask> <mask> <mask> <mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> head <mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask>.<mask>.",0.005964040756225586,0.9999306201934814,30,95105,30,465,Successful
31,31,"bernardo da costa sassetti pais ( 24 june 1970 -- 10 may 2012 ) was a portuguese jazz pianist and film composer.<SPLIT>sassetti was born in lisbon.<SPLIT>he was a great-grandson of sidónio pais, president of the first republic.<SPLIT>he initially played guitar, then began studying piano and music theory at age nine.<SPLIT>he became interested in jazz after hearing bill evans.<SPLIT>by the late 1980s, he was backing visiting musicians and teaching jazz piano in lisbon ( and, later, taught throughout other lusophonic areas",43351,"<mask> <mask> <mask> <mask> pais ( 24 june <mask> -- 10 may <mask> ) was a <mask> <mask> <mask> <mask> film <mask>.<SPLIT><mask> was <mask> <mask> <mask>.<SPLIT>he was a great-grandson <mask> <mask> pais, president <mask> the first <mask>.<SPLIT>he initially played guitar, then began studying piano and music theory at age nine.<SPLIT>he became interested in <mask> after <mask> <mask> <mask>.<SPLIT>by the <mask> <mask>, he was backing visiting musicians and teaching <mask> piano in <mask> ( and, later, taught throughout other lusophonic areas",0.004397988319396973,0.999985933303833,31,43351,31,1837,Successful
32,32,"jesse frederick keeler ( born november 11, 1976 ) is a canadian musician.<SPLIT>he is known as the bassist of canadian dance-punk duo death from above 1979 and one half of the electronic music duo mstrkrft.<SPLIT>in addition to singing, keeler plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",52716,"<mask> <mask> <mask> ( <mask> november 11, <mask> ) is <mask> <mask> <mask>.<SPLIT>he is known as the <mask> <mask> <mask> <mask> <mask> <mask> from above 1979 and <mask> <mask> <mask> the electronic <mask> <mask> mstrkrft.<SPLIT>in addition to <mask>, <mask> <mask> drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, <mask> to music of a variety of styles over the course <mask> his career, including <mask>, <mask>, rock, <mask>, and electro.",0.001947641372680664,0.9997876882553101,32,52716,32,1648,Successful
33,33,"he made his debut in the russian second division for fc znamya truda orekhovo-zuyevo on july 18, 2013 in a game against fc kolomna.",102097,"he made his debut <mask> <mask> <mask> second <mask> <mask> <mask> <mask> truda <mask> on july 18, <mask> in <mask> game <mask> <mask> <mask>.",0.7693369388580322,0.999592661857605,33,102097,33,235,Successful
34,34,"darcy james argue is a vancouver-born, brooklyn-based jazz composer and bandleader.<SPLIT>he is best known for his work with his 18-piece ensemble, secret society, with which he has released two grammy-nominated albums.",87097,"<mask> <mask> <mask> is a <mask>, brooklyn-based jazz <mask> and bandleader.<SPLIT>he is best known for his work with his 18-piece ensemble, secret society, with which he has released two grammy-nominated albums.",0.015218138694763184,0.9997410774230957,34,87097,34,151,Successful
35,35,"Édouard hervé ( 28 may 1835 -- 4 january 1899 ) was a french journalist, historian and politician.",127000,"<mask> <mask> ( 28 may <mask> -- 4 january <mask> ) was a <mask> <mask>, historian and politician.",0.006903588771820068,0.9996222853660583,35,127000,35,76,Successful
36,36,"richard coote, 1st earl of bellomont ( sometimes spelled bellamont, 1636 -- 5 march 1700/1 ), known as the lord coote between 1683 and 1689, was a member of the english parliament and a colonial governor.<SPLIT>born in ireland, he was an early supporter of william and mary, siding with them in the glorious revolution.<SPLIT>in 1695 he was given commissions as governor of the provinces of new york, massachusetts bay, and new hampshire, which he held until his death.<SPLIT>he did not arrive in the new world",61892,"<mask> <mask>, <mask> <mask> <mask> <mask> ( sometimes <mask> <mask>, <mask> -- 5 march <mask>/1 ), known as the lord <mask> between <mask> and <mask>, was a <mask> of the english <mask> and a <mask> <mask>.<SPLIT>born in <mask>, he was an early supporter of william and mary, siding with them in the glorious <mask>.<SPLIT>in <mask> he was given commissions <mask> <mask> of the provinces of new york, massachusetts bay, and new hampshire, which he held until his <mask>.<SPLIT>he did not arrive in the new world",0.006069540977478027,0.9998470544815063,36,61892,36,1726,Successful
37,37,"sigeferth or sigefirth or sicgga, was the third bishop of selsey, consecrated in 733 by tatwine, the archbishop of canterbury.<SPLIT>sigeferth was still bishop in 747, when he attended the synod of clofesho.<SPLIT>his date of death was sometime between 747 and 765.",102349,"<mask> or <mask> or <mask>, was the third <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask>, <mask> <mask> of <mask>.<SPLIT><mask> was still <mask> in <mask>, when he attended the <mask> of clofesho.<SPLIT>his date of death was sometime between <mask> and <mask>.",0.012372255325317383,0.9999980926513672,37,102349,37,671,Successful
38,38,"rachel kathryn gowey ( born october 3, 1997 ) is an american artistic gymnast.<SPLIT>she is a u.s. national team member, a position she has held since 2014.<SPLIT>at the 2015 pan american games in toronto, she was part of the gold-winning us team, also winning gold individually on the uneven bars.",83810,"<mask> <mask> <mask> ( born october 3, <mask> ) is an american <mask> <mask>.<SPLIT><mask> <mask> <mask> u.s. national team member, a position she has held since 2014.<SPLIT>at the 2015 pan american games in <mask>, <mask> <mask> <mask> of the <mask> us team, also winning gold individually on the <mask> <mask>.",0.00286257266998291,0.9997535347938538,38,83810,38,697,Successful
39,39,basvaraj patil sedam ( born 10 february 1944 ) is a member of rajya sabha from karnataka.<SPLIT>he was the secretary of bharatiya janata party and president of the bharatiya janata party karnataka unit.<SPLIT>he was elected as a member of the 12th lok sabha from gulbarga.,135868,<mask> <mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> was the secretary <mask> <mask> <mask> <mask> <mask> president <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> of <mask> <mask> <mask> <mask> <mask> <mask>.,0.001137375831604004,0.9999927878379822,39,135868,39,1021,Successful
40,40,"demetrius of pharos ( also pharus ) ( ) was a ruler of pharos involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king.<SPLIT>demetrius was a regent ruler to pinnes, the son of agron who was too young to rule as king.<SPLIT>when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore facing issa",105960,"<mask> <mask> <mask> ( <mask> <mask> ) ( ) was a ruler of <mask> involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king.<SPLIT><mask> was a regent ruler to pinnes, the son of agron who was too young to rule as king.<SPLIT>when the romans were occupied with their own problems, he had grown stronger as an ally of <mask> and also by conquering dimallum of dalmatia, on the shore facing issa",0.05683779716491699,0.9995480179786682,40,105960,40,653,Successful
41,41,"alfred e. reinhardt ( december 1902 - march, 1987 ) aia, was an american architect active in mid-twentieth-century connecticut and massachusetts.<SPLIT>his firm specialized in ecclesiastical design and was very active with roman catholic clients, mostly in connecticut.",119877,"<mask> <mask>. <mask> ( <mask> <mask> - <mask>, <mask> ) <mask>, <mask> <mask> american <mask> active in <mask> <mask> <mask> <mask>.<SPLIT>his <mask> specialized in <mask> design and was very active with roman <mask> <mask>, mostly in <mask>.",0.0054225921630859375,0.99998539686203,41,119877,41,511,Successful
