,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
10,Dan besse,"daniel vaughn ( dan ) besse ( born december 28, 1954 ) is a graduate of unc-chapel hill school of law ( 1980 ), an attorney, and, since 2001, a city councilman in winston-salem, north carolina.<SPLIT>he was one of four democratic candidates in the 2008 lt. governor election for the seat vacated by beverly perdue, but came in last in the primary, which was won by walter dalton.<SPLIT>in the 2008 campaign, besse received the endorsement of the progressive democrats of north carolina and the conservation",Eddie knox,"<mask> <mask> ( <mask> ) <mask> ( born <mask> <mask>, <mask> ) is a <mask> of <mask> hill school of law ( 1980 ), an <mask>, and, since 2001, a city councilman <mask> <mask>, <mask> carolina.<SPLIT>he was one of four democratic candidates in the 2008 lt. <mask> election for the seat vacated by beverly perdue, but came in last in the primary, which was won by walter dalton.<SPLIT>in the 2008 campaign, <mask> received the endorsement of the progressive democrats of north carolina and the conservation",-13.220521926879883,-2.179007053375244,10,20885,10,1111,Successful
11,Matt elliott,"matt elliott is an english folk guitarist and singer from bristol, england, who plays dark folk music.<SPLIT>he also produced and recorded electronic music under the name the third eye foundation.",Hannah fury,"<mask> <mask> is an english folk <mask> and singer from <mask>, england, who plays dark folk music.<SPLIT><mask> also produced and recorded <mask> music under the name the <mask> <mask> <mask>.",-12.776424407958984,-1.1442408561706543,11,28830,11,244,Successful
12,Giuseppe mariani,giuseppe mariani was an italian art director.<SPLIT>he was nominated for an academy award in the category best art direction for the film `` the taming of the shrew ''.,Robert hoyt,<mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>he was <mask> <mask> <mask> <mask> award <mask> the <mask> best <mask> <mask> for the film `` the taming of the shrew ''.,-14.087400436401367,-2.653139352798462,12,8562,12,316,Successful
13,Tang li,"tang li ( chinese :  ; pinyin : tng l ; born july 27, 1982 ) is a chinese professional go player.",Sapsiree taerattanachai,"<mask> <mask> ( <mask> :  ; <mask> : <mask> <mask> ; <mask> <mask> <mask>, <mask> ) <mask> <mask> <mask> <mask> <mask> <mask>.",-14.74313735961914,-6.899054527282715,13,109263,13,137,Failed
14,Peter curran,"peter curran is an irish broadcaster, writer, documentary maker and audiobook publisher.<SPLIT>he grew up in belfast, the eldest of six children.<SPLIT>after leaving school he worked on funfairs in the usa before moving to london.<SPLIT>curran worked for an interior design and building company for four years before re-training as a bbc reporter.<SPLIT>in 1992, he began dj ` ing full-time for the london radio station bbc glr.",Karl sabbagh,"<mask> <mask> is an <mask> <mask>, writer, documentary maker and <mask> publisher.<SPLIT>he grew up in <mask>, the eldest of six children.<SPLIT>after leaving school he worked on funfairs in the usa before moving to london.<SPLIT><mask> worked for an interior design and building company for four years before re-training as a bbc reporter.<SPLIT>in 1992, he began <mask> ` ing full-time for the london radio station bbc glr.",-14.025361061096191,-1.9561047554016113,14,34099,14,517,Successful
15,Adam saltsman,"adam saltsman, also known as adam atomic, is an american indie video game designer best known for creating the endless runner `` canabalt ''.<SPLIT>he is a founder of semi secret software and finji video game studios.",Jeremiah slaczka,"<mask> <mask>, also known as <mask> <mask>, is an american <mask> video <mask> designer best known for creating the endless runner `` <mask> ''.<SPLIT>he is a founder of semi secret <mask> and finji video game studios.",-14.299156188964844,-0.4903610944747925,15,99135,15,253,Successful
16,Walter clarence henderson,"walter clarence henderson ( 28 february 1891 -- 20 september 1968 ) was a progressive conservative party member of the canadian house of commons.<SPLIT>he was born in carberry, manitoba and became a farmer by career.<SPLIT>he was elected at the cariboo riding in the 1958 general election, defeating social credit incumbent bert leboe.<SPLIT>henderson served only one term, the 24th canadian parliament, before leboe retook the riding in the 1962 election.<SPLIT>-- >",James alexander mcbain,"<mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) was <mask> <mask> <mask> party member of the <mask> <mask> of <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask>, <mask> <mask> became a <mask> by <mask>.<SPLIT><mask> was elected at the <mask> riding in the 1958 <mask> <mask>, defeating social credit incumbent bert leboe.<SPLIT><mask> served only one term, the 24th canadian parliament, before leboe retook the riding in the 1962 <mask>.<SPLIT>-- >",-14.728775024414062,-1.2109146118164062,16,115648,16,1636,Successful
17,André salvador,andr fernando cabrita salvador ( born 4 november 1993 in portimo ) is a portuguese footballer who plays for portimonense s.c. as a midfielder.,Óscar vanemerak,<mask> <mask> <mask> <mask> ( born <mask> <mask> <mask> in <mask> ) is <mask> <mask> <mask> who plays for <mask> <mask>.c. <mask> a <mask>.,-14.417902946472168,-3.8997812271118164,17,114382,17,241,Successful
18,Ernesto inarkiev,"ernesto inarkiev ( born december 9, 1985 in osh, kyrgyzstan ) is a russian chess grandmaster.<SPLIT>he was named after ernesto `` che '' guevara.<SPLIT>in 2006 he came third in the 59th russian chess championship superfinal.<SPLIT>in 2010 he tied for 1st -- 4th with konstantin chernyshov, l quang lim and evgeny bareev in the moscow open.<SPLIT>in 2015 he won `` moscow open 2015 '' with outstanding 8/9.",Bob `` hurricane '' hannah,"<mask> <mask> ( born <mask> <mask>, <mask> in <mask>, <mask> ) <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> named after <mask> `` che '' guevara.<SPLIT>in <mask> <mask> <mask> third in <mask> 59th <mask> <mask> championship <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> 1st -- 4th with <mask> <mask>, l <mask> lim <mask> <mask> <mask> in <mask> <mask> open.<SPLIT>in <mask> <mask> <mask> `` <mask> <mask> <mask> '' <mask> <mask> <mask>/<mask>.",-14.170626640319824,2.1044740676879883,18,8903,18,1891,Successful
19,Bill rigby,"william ` bill'rigby ( 9 june 1921 - 1 june 2010 ) was a former english footballer who played as a goalkeeper.<SPLIT>he was born in chester.<SPLIT>a product of the youth system at his hometown club of chester, rigby made his only peacetime first-team appearance for the club in their first post-war match in the football league in a 4 -- 4 draw at york city on 31 august 1946.<SPLIT>after this he was not selected again, with goalkeeping duties being passed on to george scales and jim maclaren.<SPLIT>earlier he had made",Bl ` ast !!,"<mask> ` <mask> ( <mask> <mask> <mask> - <mask> <mask> <mask> ) was a former english footballer who played as a <mask>.<SPLIT>he was born in <mask>.<SPLIT><mask> product of the youth system at his hometown club of <mask>, <mask> made his only peacetime first-team appearance for the club in their first post-war match in the football league in a 4 -- 4 draw at york city on 31 august 1946.<SPLIT>after this he was not selected <mask>, with <mask> duties being passed on to george scales and jim maclaren.<SPLIT>earlier he had made",-14.765165328979492,-1.0747759342193604,19,15779,19,1231,Successful
20,Barnas sears,"barnas sears ( november 19, 1802 -- july 6, 1880 ) graduated from brown university in 1825.<SPLIT>sears was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education.<SPLIT>sears was general agent of the fund from 1867 until february 1880.<SPLIT>he settled in staunton because of the easy access to the railroad.<SPLIT>sears travelled extensively throughout the south promoting southern education, `` free schools for the whole people ''.<SPLIT>sears `` inspired",Joe roberts,"<mask> <mask> ( <mask> <mask>, <mask> -- <mask> <mask>, <mask> ) graduated from <mask> university in <mask>.<SPLIT><mask> was the general agent of the peabody education fund who was sent to <mask>, virginia, <mask> george <mask> to offer leadership in public <mask>.<SPLIT><mask> was general agent of the <mask> from <mask> until february <mask>.<SPLIT>he settled in <mask> because of the easy access to the railroad.<SPLIT>sears travelled extensively throughout the south promoting southern education, `` free <mask> for the whole people ''.<SPLIT>sears `` inspired",-13.987905502319336,-2.4283058643341064,20,69112,20,1471,Successful
21,Stepan rostomyan,"stepan rostomyan ( ''   '' ), ( born 4 april, 1956 ) is a famous armenian composer.<SPLIT>he is one of armenia's key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",Arthur mkrtchyan,"<mask> <mask> ( ''   '' ), ( <mask> <mask> <mask>, <mask> ) <mask> a <mask> armenian <mask>.<SPLIT>he <mask> <mask> <mask> armenia's <mask> <mask> of the <mask> <mask> <mask>, as <mask> as a <mask> <mask> <mask> <mask> been <mask> <mask> <mask> <mask>.",-13.936864852905273,-0.24378752708435059,21,132263,21,612,Successful
22,Shashi gupta,"shashi gupta ( born 3 april 1964 in delhi, india ) is a former test and one day international cricketer who represented india.<SPLIT>she played a total of 13 tests and 20 odis.",Per pedersen,"<mask> <mask> ( <mask> <mask> april 1964 <mask> <mask>, <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-15.222406387329102,-0.6997780799865723,22,66153,22,494,Successful
23,Allan higdon,"allan l. higdon served on ottawa city council from 1994 through 2000.<SPLIT>born in dublin, republic of ireland, he immigrated to canada in 1957.<SPLIT>he received a ba from queen's university in english and history and received a b.ed from the university of toronto.<SPLIT>he then worked with the canadian institute of mining and metallurgy.<SPLIT>he would later move to ottawa after living in toronto and southeast asia, where he would teach high school.<SPLIT>he then worked on parliament hill and then became a self-employed consultant specializing in social and",William l. langer,"<mask> l. <mask> served on <mask> city council from <mask> through <mask>.<SPLIT>born in dublin, <mask> of ireland, he immigrated to canada in <mask>.<SPLIT><mask> received a <mask> from <mask> university in <mask> and <mask> and received a b.ed from the university of <mask>.<SPLIT>he then worked with the canadian institute of mining and metallurgy.<SPLIT>he would later move to <mask> after living in toronto and southeast asia, where he would teach <mask> school.<SPLIT>he then worked on <mask> hill and then became a <mask> <mask> <mask> in <mask> and",-12.46714973449707,-0.8002002239227295,23,144591,23,1631,Successful
24,Olcay çakır,"olcay akr ( born 13 july 1993 in konak, zmir, turkey ) is a turkish basketball player.<SPLIT>the young national plays for fenerbahe stanbul as both guard ( 1-2 ) position.<SPLIT>olcay akr is 182 cm tall and weighs 60 kg.<SPLIT>she is playing for fenerbahe since 2005 in youth level and since 2010 in senior level.<SPLIT>akr was selected 27th overall in the 2013 wnba draft's round 3 by the new york liberty.",Henri anier,"<mask> <mask> ( born <mask> <mask> <mask> in <mask>, zmir, <mask> ) is a <mask> <mask> player.<SPLIT><mask> young national plays for fenerbahe <mask> as both <mask> ( 1-2 ) position.<SPLIT><mask> <mask> is 182 cm tall and weighs 60 kg.<SPLIT><mask> is playing for fenerbahe since 2005 in youth level and since 2010 in senior <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> in the 2013 <mask> <mask> round 3 <mask> the new york liberty.",-11.300431251525879,-1.54789137840271,24,12260,24,1405,Successful
25,David buchanan,"david buchanan ( 16 january 1830 -- 30 may 1900 ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the first-class game.<SPLIT>he was born at edinburgh, midlothian, scotland, and died at rugby, warwickshire, england.",David buchanan,"david buchanan ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) was an english amateur <mask> who played mainly as a <mask> and who had two careers separated in an unusual manner by a long period out of the <mask> <mask>.<SPLIT>he was born at edinburgh, midlothian, scotland, and died at rugby, <mask>, <mask>.",-10.1285982131958,-0.2976984977722168,25,17011,25,547,Successful
26,Enzo cilenti,enzo cilenti ( born 8 august 1974 ) is an english actor.,Nicola dal bosco,<mask> <mask> ( born 8 august <mask> ) is an <mask> <mask>.,-14.192739486694336,-3.0631155967712402,26,30882,26,41,Successful
27,Elango,"elango nagarajah, also known as `` thaimann elango '', is a tamil film actor, director, producer and lyricist in the tamil film industry.<SPLIT>he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful tamil music album ",Suresh gopi,"<mask> <mask>, also known as `` <mask> <mask> '', is <mask> <mask> film <mask>, director, producer and <mask> in the <mask> film industry.<SPLIT>he began his career in his early ages as a producer for the <mask> film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful <mask> music album ",-14.687715530395508,-1.6810111999511719,27,136985,27,628,Successful
28,Jacoba surie,"jacoba surie ( 5 september 1879 -- 5 february 1970 ) was a dutch painter.<SPLIT>surie was born in amsterdam and trained at the rijksakademie van beeldende kunsten there, where she studied under coba ritsema and joseph mendes da costa.<SPLIT>she was a member of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers.<SPLIT>surie died in amsterdam and was buried in zorgvlied.",Robert bridge,"<mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> and <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> died <mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-16.720687866210938,-0.06669497489929199,28,131805,28,2209,Successful
29,Jeremy hotz,"jeremy hotz ( born may 31, 1963 ) is a canadian actor and stand-up comedian.<SPLIT>he has appeared on `` comedy central presents '', the just for laughs comedy festival, the `` late show with david letterman '', and `` the tonight show with jay leno ''.<SPLIT>he has also worked as a staff writer for paramount's `` the jon stewart show '' and has appeared in various american and canadian motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",James cawley,"<mask> <mask> ( born <mask> <mask>, <mask> ) is <mask> <mask> actor <mask> <mask> <mask>.<SPLIT>he has appeared on `` comedy central presents '', the just for <mask> comedy festival, the `` late show with david letterman '', and `` the <mask> show with jay leno ''.<SPLIT>he has also worked as a staff writer for paramount's `` the jon stewart show '' and has appeared in various american and canadian motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",-15.362709045410156,-2.303431987762451,29,116030,29,775,Successful
30,John thompson,"air vice marshal john hugh thompson cb ( born 18 september 1947 ) is a former royal air force officer who became head of the british defence staff in washington, d.c.",Amir shahreen,"<mask> <mask> <mask> <mask> <mask> <mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask>.<mask>.",-14.19675064086914,-4.632226943969727,30,74992,30,466,Failed
31,Bernardo sassetti,"bernardo da costa sassetti pais ( 24 june 1970 -- 10 may 2012 ) was a portuguese jazz pianist and film composer.<SPLIT>sassetti was born in lisbon.<SPLIT>he was a great-grandson of sidnio pais, president of the first republic.<SPLIT>he initially played guitar, then began studying piano and music theory at age nine.<SPLIT>he became interested in jazz after hearing bill evans.<SPLIT>by the late 1980s, he was backing visiting musicians and teaching jazz piano in lisbon ( and, later, taught throughout other lusophonic areas",Patrick morris,"<mask> <mask> <mask> <mask> pais ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) was <mask> <mask> <mask> pianist and film composer.<SPLIT><mask> was born <mask> <mask>.<SPLIT>he was a <mask> <mask> <mask> pais, president of the first republic.<SPLIT>he initially played guitar, then began studying piano and music theory at age nine.<SPLIT>he became interested in <mask> after hearing bill evans.<SPLIT>by the late <mask>, he was backing visiting musicians and teaching <mask> piano in <mask> ( and, later, taught throughout other lusophonic areas",-13.690526008605957,-1.1952214241027832,31,36575,31,1611,Successful
32,Jesse f. keeler,"jesse frederick keeler ( born november 11, 1976 ) is a canadian musician.<SPLIT>he is known as the bassist of canadian dance-punk duo death from above 1979 and one half of the electronic music duo mstrkrft.<SPLIT>in addition to singing, keeler plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",Ian craig marsh,"<mask> <mask> <mask> ( born november 11, <mask> ) is a <mask> musician.<SPLIT>he is known as the <mask> of canadian dance-punk duo <mask> from above 1979 and one half of the electronic music duo <mask>.<SPLIT>in addition to singing, <mask> <mask> drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, <mask>, rock, house, and electro.",-14.644954681396484,-1.0690712928771973,32,133277,32,760,Successful
33,Denis muminov,"he made his debut in the russian second division for fc znamya truda orekhovo-zuyevo on july 18, 2013 in a game against fc kolomna.",Vladimir vartanov,"he made his debut in the russian second division for fc <mask> <mask> <mask> on july 18, 2013 in a game against fc kolomna.",-9.11083698272705,-0.8181651830673218,90033,11308,33,70,Successful
34,Darcy james argue,"darcy james argue is a vancouver-born, brooklyn-based jazz composer and bandleader.<SPLIT>he is best known for his work with his 18-piece ensemble, secret society, with which he has released two grammy-nominated albums.",Jason schimmel,"<mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask> <mask> and bandleader.<SPLIT>he is best known for his work with his 18-piece ensemble, secret society, with which he has released two grammy-nominated albums.",-13.293771743774414,-0.8981320858001709,34,128165,34,253,Successful
35,Édouard hervé,"douard herv ( 28 may 1835 -- 4 january 1899 ) was a french journalist, historian and politician.",Toaripi lauti,"<mask> <mask> ( 28 may <mask> -- <mask> <mask> <mask> ) was a <mask> <mask>, <mask> <mask> politician.",-13.076898574829102,-1.7946829795837402,35,109163,35,106,Successful
36,The earl of bellomont,"richard coote, 1st earl of bellomont ( sometimes spelled bellamont, 1636 -- 5 march 1700/1 ), known as the lord coote between 1683 and 1689, was a member of the english parliament and a colonial governor.<SPLIT>born in ireland, he was an early supporter of william and mary, siding with them in the glorious revolution.<SPLIT>in 1695 he was given commissions as governor of the provinces of new york, massachusetts bay, and new hampshire, which he held until his death.<SPLIT>he did not arrive in the new world",Rich zober,"richard coote, 1st <mask> of <mask> ( sometimes <mask> <mask>, <mask> -- <mask> march <mask>/1 ), known as the lord coote between <mask> and <mask>, <mask> a member of the english <mask> and a <mask> <mask>.<SPLIT>born in ireland, he was an early supporter of william and mary, siding with them in the glorious <mask>.<SPLIT>in <mask> he was given commissions <mask> governor of the provinces of new <mask>, <mask> bay, and new <mask>, which he held until his death.<SPLIT>he did not arrive in the new world",-8.251824378967285,-0.13968896865844727,36,121472,36,1464,Successful
37,Sigeferth,"sigeferth or sigefirth or sicgga, was the third bishop of selsey, consecrated in 733 by tatwine, the archbishop of canterbury.<SPLIT>sigeferth was still bishop in 747, when he attended the synod of clofesho.<SPLIT>his date of death was sometime between 747 and 765.",Saint odo of canterbury,"<mask> <mask> <mask> or <mask>, <mask> the third bishop of <mask>, <mask> <mask> <mask> <mask> <mask>, <mask> archbishop of canterbury.<SPLIT><mask> was still bishop in <mask>, <mask> he attended the synod of clofesho.<SPLIT><mask> date of death was sometime between <mask> and <mask>.",-13.839539527893066,0.7636520862579346,37,132856,37,622,Successful
38,Rachel gowey,"rachel kathryn gowey ( born october 3, 1997 ) is an american artistic gymnast.<SPLIT>she is a u.s. national team member, a position she has held since 2014.<SPLIT>at the 2015 pan american games in toronto, she was part of the gold-winning us team, also winning gold individually on the uneven bars.",Marie harf,"<mask> <mask> <mask> ( born <mask> <mask>, <mask> ) <mask> <mask> american <mask> <mask>.<SPLIT>she is a <mask>.<mask>. <mask> <mask> <mask>, a position she has <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> toronto, she <mask> part of the <mask> us <mask>, also <mask> <mask> <mask> <mask> the <mask> <mask>.",-14.003101348876953,-2.133878707885742,38,21019,38,1174,Successful
39,Basavaraj patil sedam,basvaraj patil sedam ( born 10 february 1944 ) is a member of rajya sabha from karnataka.<SPLIT>he was the secretary of bharatiya janata party and president of the bharatiya janata party karnataka unit.<SPLIT>he was elected as a member of the 12th lok sabha from gulbarga.,Pranay vivek patil,<mask> patil <mask> ( born <mask> <mask> <mask> ) is a member of rajya sabha from karnataka.<SPLIT>he was the secretary of bharatiya janata party and president of the bharatiya janata party karnataka unit.<SPLIT>he was elected as a member of the 12th lok sabha from <mask>.,-7.79726505279541,1.384850025177002,39,108300,39,256,Successful
40,Demetrius of pharos,"demetrius of pharos ( also pharus ) ( ) was a ruler of pharos involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king.<SPLIT>demetrius was a regent ruler to pinnes, the son of agron who was too young to rule as king.<SPLIT>when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore facing issa",John komnenos asen,"<mask> <mask> <mask> ( also <mask> ) ( ) was a ruler of <mask> involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client <mask>.<SPLIT><mask> was a regent ruler <mask> pinnes, the son of <mask> who was too young to rule as king.<SPLIT>when the romans were occupied with their own <mask>, <mask> had grown stronger as an ally of <mask> and also by conquering <mask> of dalmatia, on the shore facing issa",-10.610251426696777,-0.8531968593597412,40,40366,40,1028,Successful
