,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
10,Dan besse,"daniel vaughn ( dan ) besse ( born december 28, 1954 ) is a graduate of unc - chapel hill school of law ( 1980 ), an attorney, and, since 2001, a city councilman in winston - salem, north carolina. he was one of four democratic candidates in the 2008 lt. governor election for the seat vacated by beverly perdue, but came in last in the primary, which was won by walter dalton. in the 2008 campaign, besse received the endorsement of the progressive democrats of north carolina and the",Dan knapik,"daniel vaughn ( [MASK] ) [MASK] ( born [MASK] [MASK], [MASK] ) is a [MASK] of unc - chapel hill school of [MASK] ( 1980 ), an [MASK], and, since 2001, a city councilman in winston - salem, [MASK] [MASK]. he was one of four [MASK] candidates in the [MASK] lt. [MASK] election for the seat vacated by beverly [MASK], but came in last in the primary, which was won by walter dalton. in the [MASK] campaign, [MASK] received the [MASK] of the progressive democrats of north [MASK] and the",-15.734386444091797,39.85980224609375,10,143804,10,1324,Successful
11,Matt elliott,"matt elliott is an english folk guitarist and singer from bristol, england, who plays dark folk music. he also produced and recorded electronic music under the name the third eye foundation.",Ben parcell,"[MASK] [MASK] is an english folk guitarist and singer from [MASK], england, who plays [MASK] folk music. he also produced and recorded electronic music under the name the third eye foundation.",-17.315814971923828,3.4367830753326416,11,138451,11,119,Successful
12,Giuseppe mariani,giuseppe mariani was an italian art director. he was nominated for an academy award in the category best art direction for the film ` ` the taming of the shrew''.,Mark smith,[MASK] [MASK] [MASK] an [MASK] [MASK] [MASK]. he was nominated for an academy award in the category best [MASK] [MASK] for the film ` ` the [MASK] of the [MASK].,-17.7994327545166,10.826020240783691,12,14466,12,236,Successful
13,Tang li,"tang li ( chinese : [UNK] [UNK] ; pinyin : tang li ; born july 27, 1982 ) is a chinese professional go player.",Ding liren,"[MASK] [MASK] ( chinese : [[MASK]] [[MASK]] ; [MASK] : [MASK] li ; born [MASK] [MASK], [MASK] ) is a chinese [MASK] [MASK] player.",-17.04374885559082,3.2978146076202393,13,123526,13,144,Successful
14,Peter curran,"peter curran is an irish broadcaster, writer, documentary maker and audiobook publisher. he grew up in belfast, the eldest of six children. after leaving school he worked on funfairs in the usa before moving to london. curran worked for an interior design and building company for four years before re - training as a bbc reporter. in 1992, he began dj ` ing full - time for the london radio station bbc glr.",Maurice jay,"[MASK] [MASK] is an irish broadcaster, writer, documentary maker and audiobook publisher. he grew up in [MASK], the eldest of six children. after leaving school he worked on funfairs in the usa before moving to london. curran worked for an interior design and building company for four years before re - training as a bbc reporter. in 1992, he began dj ` ing full - time for the london radio station bbc glr.",-16.51743507385254,4.888922691345215,14,129263,14,208,Successful
15,Adam saltsman,"adam saltsman, also known as adam atomic, is an american indie video game designer best known for creating the endless runner ` ` canabalt''. he is a founder of semi secret software and finji video game studios.",Jt daly,"[MASK] [MASK], also known as [MASK] atomic, is an american indie [MASK] [MASK] designer best known for creating the endless runner ` ` [MASK]. he is a founder of semi secret software and [MASK] video [MASK] studios.",-14.65887451171875,3.0780320167541504,15,86828,15,253,Successful
16,Walter clarence henderson,"walter clarence henderson ( 28 february 1891 - - 20 september 1968 ) was a progressive conservative party member of the canadian house of commons. he was born in carberry, manitoba and became a farmer by career. he was elected at the cariboo riding in the 1958 general election, defeating social credit incumbent bert leboe. henderson served only one term, the 24th canadian parliament, before leboe retook the riding in the 1962 election. - - >",George hahn,"[MASK] [MASK] [MASK] ( [MASK] [MASK] [MASK] - - [MASK] [MASK] [MASK] ) was a [MASK] conservative [MASK] member of the canadian house of commons. he was born in [MASK], [MASK] and became a [MASK] by career. he was elected at the [MASK] [MASK] in the [MASK] general election, defeating social credit incumbent [MASK] [MASK]. [MASK] served only one term, the 24th canadian parliament, before [MASK] [MASK] the [MASK] in the [MASK] election. - - >",-16.61479949951172,2.081735849380493,16,101478,16,1381,Successful
17,André salvador,andre fernando cabrita salvador ( born 4 november 1993 in portimao ) is a portuguese footballer who plays for portimonense s. c. as a midfielder.,João patrão,[MASK] [MASK] [MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK] ) is a portuguese footballer who plays for [MASK] s. c. as a midfielder.,-16.574262619018555,4.229647636413574,17,57536,17,172,Successful
18,Ernesto inarkiev,"ernesto inarkiev ( born december 9, 1985 in osh, kyrgyzstan ) is a russian chess grandmaster. he was named after ernesto ` ` che'' guevara. in 2006 he came third in the 59th russian chess championship superfinal. in 2010 he tied for 1st - - 4th with konstantin chernyshov, le quang liem and evgeny bareev in the moscow open. in 2015 he won ` ` moscow open 2015'' with outstanding 8 / 9.",Avetik grigoryan,"[MASK] [MASK] ( born [MASK] [MASK], [MASK] in [MASK], [MASK] ) is a [MASK] chess grandmaster. he was named after ernesto ` ` [MASK] guevara. in 2006 he came third in the 59th russian chess championship [MASK]. in 2010 he tied for 1st - - 4th with konstantin chernyshov, le quang [MASK] and evgeny [MASK] in the moscow open. in 2015 he won ` ` moscow open 2015'' with outstanding 8 / [MASK].",-17.777069091796875,5.881136894226074,18,5679,18,755,Successful
19,Bill rigby,"william ` bill'rigby ( 9 june 1921 - 1 june 2010 ) was a former english footballer who played as a goalkeeper. he was born in chester. a product of the youth system at his hometown club of chester, rigby made his only peacetime first - team appearance for the club in their first post - war match in the football league in a 4 - - 4 draw at york city on 31 august 1946. after this he was not selected again, with goalkeeping duties being passed on to george scales and jim maclaren. earlier he had made",Doug macfarlane,"[MASK] ` [MASK] ( [MASK] [MASK] [MASK] - [MASK] [MASK] [MASK] ) was a [MASK] english [MASK] who played as a [MASK]. he was born in [MASK]. a product of the youth system at his hometown club of [MASK], [MASK] made his [MASK] [MASK] first - team [MASK] for the club in their first post - [MASK] [MASK] in the football league in a [MASK] - - [MASK] draw at york city on [MASK] [MASK] [MASK]. after this he was not [MASK] again, with [MASK] duties being [MASK] on to [MASK] [MASK] and [MASK] [MASK]. earlier he had made",-18.05133056640625,5.557902812957764,19,87385,19,2357,Successful
20,Barnas sears,"barnas sears ( november 19, 1802 - - july 6, 1880 ) graduated from brown university in 1825. sears was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. sears was general agent of the fund from 1867 until february 1880. he settled in staunton because of the easy access to the railroad. sears travelled extensively throughout the south promoting southern education, ` ` free schools for the whole people''. sears ` ` inspired",Wiliam allen,"[MASK] [MASK] ( [MASK] 19, [MASK] - - july 6, [MASK] ) graduated from [MASK] university in 1825. sears was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. sears was general agent of the fund from 1867 until february 1880. he settled in staunton because of the easy access to the railroad. sears travelled extensively throughout the south promoting southern education, ` ` free schools for the whole people''. sears ` ` inspired",-17.21050262451172,6.109339714050293,20,127678,20,466,Successful
21,Stepan rostomyan,"stepan rostomyan ('' [UNK] [UNK]'' ), ( born 4 april, 1956 ) is a famous armenian composer. he is one of armenia's key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",Armen grigoryan,"[MASK] [MASK] ('' [[MASK]] [[MASK]]'' ), ( born 4 [MASK], [MASK] ) is a famous armenian composer. he is one of armenia's key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",-16.842947006225586,12.836983680725098,21,71850,21,214,Successful
22,Shashi gupta,"shashi gupta ( born 3 april 1964 in delhi, india ) is a former test and one day international cricketer who represented india. she played a total of 13 tests and 20 odis.",V. kalpana,"[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK], india ) is a former [MASK] and one day [MASK] cricketer who represented [MASK]. she played a total of [MASK] tests and [MASK] odis.",-9.89805793762207,4.51983642578125,22,105389,22,287,Successful
23,Allan higdon,"allan l. higdon served on ottawa city council from 1994 through 2000. born in dublin, republic of ireland, he immigrated to canada in 1957. he received a ba from queen's university in english and history and received a b. ed from the university of toronto. he then worked with the canadian institute of mining and metallurgy. he would later move to ottawa after living in toronto and southeast asia, where he would teach high school. he then worked on parliament hill and then became a self - employed consultant specializing in",Lormong lo,"[MASK] l. [MASK] served on ottawa city council from 1994 through [MASK]. born in [MASK], [MASK] of [MASK], he [MASK] to canada in 1957. he received a ba from [MASK] university in english and history and received a b. ed from the university of toronto. he then worked with the canadian institute of mining and metallurgy. he would later move to ottawa after living in toronto and southeast asia, where he would [MASK] high school. he then worked on parliament hill and then became a self - employed consultant specializing in",-14.94571304321289,18.87799072265625,23,42343,23,775,Successful
24,Olcay çakır,"olcay cakr ( born 13 july 1993 in konak, izmir, turkey ) is a turkish basketball player. the young national plays for fenerbahce istanbul as both guard ( 1 - 2 ) position. olcay cakr is 182 cm tall and weighs 60 kg. she is playing for fenerbahce since 2005 in youth level and since 2010 in senior level. cakr was selected 27th overall in the 2013 wnba draft's round 3 by the new york liberty. she is so the first ever",Özge kavurmacıoğlu,"[MASK] [MASK] ( born [MASK] [MASK] [MASK] in [MASK], izmir, turkey ) is a [MASK] [MASK] player. the young national plays for [MASK] istanbul as both [MASK] ( [MASK] - [MASK] ) [MASK]. [MASK] [MASK] is 182 cm tall and weighs 60 kg. she is playing for fenerbahce since 2005 in [MASK] level and since [MASK] in senior level. [MASK] was selected 27th overall in the [MASK] [MASK] [MASK] round [MASK] by the new york [MASK]. she is so the first ever",-16.949167251586914,5.286672115325928,24,119000,24,1519,Successful
