,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
25,25,"david buchanan ( 16 january 1830 - - 30 may 1900 ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the first - class game. he was born at edinburgh, midlothian, scotland, and died at rugby, warwickshire, england.",73681,"[MASK] [MASK] ( 16 [MASK] [MASK] - - [MASK] [MASK] [MASK] ) was an english [MASK] [MASK] who played mainly as a [MASK] and who had two careers separated in an unusual manner by a long period out of the first - class game. he was born at edinburgh, midlothian, scotland, and died at rugby, [MASK], england.",0.0007585287094116211,0.9549533128738403,25,73681,25,518,Successful
26,26,enzo cilenti ( born 8 august 1974 ) is an english actor.,121201,[MASK] [MASK] ( born 8 august [MASK] ) is an [MASK] actor.,0.0689845085144043,0.9475868940353394,26,121201,26,35,Successful
27,27,"elango nagarajah, also known as ` ` thaimann elango'', is a tamil film actor, director, producer and lyricist in the tamil film industry. he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000. then he worked on the most successful tamil music album [UNK] as the director, actor and lyricist. he was the main lead for all the six songs in different zonal like love and",121298,"[MASK] [MASK], also known as ` ` thaimann elango'', is a tamil film actor, director, producer and lyricist in the tamil film industry. he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000. then he worked on the most successful tamil music album [UNK] as the director, actor and lyricist. he was the main lead for all the six songs in different zonal like love and",0.07504433393478394,0.9794272184371948,27,121298,27,170,Successful
28,28,"jacoba surie ( 5 september 1879 - - 5 february 1970 ) was a dutch painter. surie was born in amsterdam and trained at the rijksakademie van beeldende kunsten there, where she studied under coba ritsema and joseph mendes da costa. she was a member of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers. surie died in amsterdam and was buried in zorgvlied.",51581,"[MASK] [MASK] ( [MASK] [MASK] [MASK] - - [MASK] [MASK] [MASK] ) was [MASK] [MASK] painter. [MASK] was born in amsterdam and trained at the rijksakademie van beeldende kunsten there, where she [MASK] under coba ritsema and joseph mendes da costa. she was a [MASK] of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers. surie died in amsterdam and was buried in zorgvlied.",0.008215546607971191,0.7411895990371704,28,51581,28,781,Successful
29,29,"jeremy hotz ( born may 31, 1963 ) is a canadian actor and stand - up comedian. he has appeared on ` ` comedy central presents'', the just for laughs comedy festival, the ` ` late show with david letterman'', and ` ` the tonight show with jay leno''. he has also worked as a staff writer for paramount's ` ` the jon stewart show'' and has appeared in various american and canadian motion pictures including : ` ` my favorite martian'','''', and `",78355,"[MASK] [MASK] ( born may [MASK], [MASK] ) is a canadian actor [MASK] stand - up comedian. he has appeared on ` ` comedy central presents'', the just for laughs comedy festival, the ` ` late show with david letterman'', and ` ` the tonight show with jay leno''. he has also worked as a staff writer for paramount's ` ` the jon stewart show'' and has appeared in various american and canadian motion pictures including : ` ` my favorite martian'','''', and `",0.008079767227172852,0.8072340488433838,29,78355,29,336,Successful
30,30,"air vice marshal john hugh thompson cb ( born 18 september 1947 ) is a former royal air force officer who became head of the british defence staff in washington, d. c.",60274,"air [MASK] marshal [MASK] hugh [MASK] cb ( born [MASK] [MASK] [MASK] ) is a former royal air force officer who became head of the british defence staff in washington, d. c.",0.01360774040222168,0.9262314438819885,30,60274,30,166,Successful
31,31,"bernardo da costa sassetti pais ( 24 june 1970 - - 10 may 2012 ) was a portuguese jazz pianist and film composer. sassetti was born in lisbon. he was a great - grandson of sidonio pais, president of the first republic. he initially played guitar, then began studying piano and music theory at age nine. he became interested in jazz after hearing bill evans. by the late 1980s, he was backing visiting musicians and teaching jazz piano in lisbon ( and, later, taught throughout other lusophonic areas ). during the",41367,"[MASK] da costa [MASK] pais ( 24 [MASK] [MASK] - - 10 [MASK] [MASK] ) was a [MASK] [MASK] [MASK] and film composer. [MASK] was born in [MASK]. he was a great - grandson of sidonio pais, president of the first republic. he initially played guitar, then began studying piano and music theory at age nine. he became interested in jazz after hearing bill evans. by the late [MASK], he was backing visiting musicians and teaching jazz piano in lisbon ( and, later, taught throughout other lusophonic areas ). during the",0.006326079368591309,0.771394670009613,31,41367,31,943,Successful
32,32,"jesse frederick keeler ( born november 11, 1976 ) is a canadian musician. he is known as the bassist of canadian dance - punk duo death from above 1979 and one half of the electronic music duo mstrkrft. in addition to singing, keeler plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",65130,"[MASK] [MASK] [MASK] ( born [MASK] [MASK], [MASK] ) is a canadian musician. he is known as the bassist of canadian dance - punk duo death from above 1979 and one half of the electronic music duo mstrkrft. in addition to singing, keeler plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",0.009717106819152832,0.9428585171699524,32,65130,32,436,Successful
33,112503,"he made his debut in the russian second division for fc znamya truda orekhovo - zuyevo on july 18, 2013 in a game against fc kolomna.",112503,"he made his debut in the russian second division for fc znamya truda orekhovo - zuyevo on july 18, 2013 in a game against fc kolomna.",0.9711711406707764,0.9711711406707764,112503,112503,33,1,Skipped
34,34,"darcy james argue is a vancouver - born, brooklyn - based jazz composer and bandleader. he is best known for his work with his 18 - piece ensemble, secret society, with which he has released two grammy - nominated albums.",108194,"[MASK] james argue [MASK] a [MASK] - [MASK], brooklyn - based [MASK] [MASK] and [MASK]. he is best known for his work with his 18 - piece ensemble, secret society, with which he has released two grammy - nominated albums.",0.12290447950363159,0.9205598831176758,34,108194,34,232,Successful
35,35,"edouard herve ( 28 may 1835 - - 4 january 1899 ) was a french journalist, historian and politician.",138827,"[MASK] [MASK] ( 28 may [MASK] - - 4 [MASK] [MASK] ) was a french journalist, [MASK] and politician.",0.0024412870407104492,0.6989480257034302,35,138827,35,76,Successful
36,36,"richard coote, 1st earl of bellomont ( sometimes spelled bellamont, 1636 - - 5 march 1700 / 1 ), known as the lord coote between 1683 and 1689, was a member of the english parliament and a colonial governor. born in ireland, he was an early supporter of william and mary, siding with them in the glorious revolution. in 1695 he was given commissions as governor of the provinces of new york, massachusetts bay, and new hampshire, which he held until his death. he did not arrive in the new world until",111039,"[MASK] [MASK], 1st earl [MASK] bellomont ( [MASK] [MASK] bellamont, 1636 - - 5 [MASK] 1700 / 1 ), known as the lord coote between 1683 and 1689, was a member of the english parliament and a colonial governor. born in [MASK], he was an early supporter of william and mary, siding with them in the glorious revolution. in 1695 he was given commissions as governor of the provinces of new york, massachusetts bay, and new hampshire, which he held until his death. he did not arrive in the new world until",0.01867365837097168,0.9043759107589722,36,111039,36,589,Successful
37,37,"sigeferth or sigefirth or sicgga, was the third bishop of selsey, consecrated in 733 by tatwine, the archbishop of canterbury. sigeferth was still bishop in 747, when he attended the synod of clofesho. his date of death was sometime between 747 and 765.",125899,"[MASK] [MASK] [MASK] or sicgga, was the third bishop of selsey, consecrated in 733 by tatwine, the archbishop of canterbury. sigeferth was still bishop in 747, when he attended the synod of clofesho. his date of death was sometime between 747 and 765.",0.035980224609375,0.9637840390205383,37,125899,37,127,Successful
38,38,"rachel kathryn gowey ( born october 3, 1997 ) is an american artistic gymnast. she is a u. s. national team member, a position she has held since 2014. at the 2015 pan american games in toronto, she was part of the gold - winning us team, also winning gold individually on the uneven bars.",110008,"[MASK] [MASK] [MASK] ( born october [MASK], [MASK] ) is an american artistic gymnast. she is a u. s. national team member, a position she has held since 2014. at the 2015 pan american games in toronto, she was part of the gold - winning us team, also winning gold individually on the uneven bars.",0.011759400367736816,0.8607280254364014,38,110008,38,251,Successful
39,39,basvaraj patil sedam ( born 10 february 1944 ) is a member of rajya sabha from karnataka. he was the secretary of bharatiya janata party and president of the bharatiya janata party karnataka unit. he was elected as a member of the 12th lok sabha from gulbarga.,108300,[MASK] patil [MASK] ( born [MASK] february [MASK] ) is a member of rajya sabha from karnataka. he was the secretary of bharatiya janata party and president of the bharatiya janata party karnataka unit. he was elected as a member of the 12th lok sabha from gulbarga.,0.038969218730926514,0.949745774269104,39,108300,39,175,Successful
40,40,"demetrius of pharos ( also pharus ) ( ) was a ruler of pharos involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king. demetrius was a regent ruler to pinnes, the son of agron who was too young to rule as king. when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore facing issa.",39973,"[MASK] [MASK] pharos ( also pharus ) ( ) was a ruler of pharos involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king. demetrius was a regent ruler to pinnes, the son of agron who was too young to rule as king. when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore facing issa.",0.13749057054519653,0.9598735570907593,40,39973,40,170,Successful
41,41,"alfred e. reinhardt ( december 1902 - march, 1987 ) aia, was an american architect active in mid - twentieth - century connecticut and massachusetts. his firm specialized in ecclesiastical design and was very active with roman catholic clients, mostly in connecticut.",113737,"[MASK] e. [MASK] ( [MASK] [MASK] - [MASK], [MASK] ) aia, was an american architect active in mid - twentieth - century connecticut and massachusetts. his firm specialized in ecclesiastical design and was very active with roman catholic clients, mostly in connecticut.",0.008649826049804688,0.9407430291175842,41,113737,41,208,Successful
42,42,"professor masayoshi tomizuka is a professor in control theory in department of mechanical engineering, university of california, berkeley. he holds the cheryl and john neerhout, jr., distinguished professorship chair, and has supervised more than 90 ph. d. students to completion. professor masayoshi tomizuka received his b. s. and m. s. degrees in mechanical engineering from keio university, tokyo, japan in 1968 and 1970, and his ph. d. degree in mechanical engineering from the massachusetts",137024,"[MASK] masayoshi [MASK] is a professor in control theory in department of mechanical engineering, university of california, [MASK]. he holds the cheryl and john neerhout, jr., distinguished professorship chair, and has supervised more than 90 ph. d. students to completion. professor masayoshi tomizuka received his b. s. and m. s. degrees in mechanical engineering from keio university, tokyo, japan in 1968 and 1970, and his ph. d. degree in mechanical engineering from the massachusetts",0.10698604583740234,0.824788510799408,42,137024,42,220,Successful
43,43,thomas towie was a scottish footballer who played in the football league for derby county and preston north end in the 1890s.,43442,[MASK] [MASK] was [MASK] [MASK] footballer who played in the football league for derby county [MASK] preston north end in the 1890s.,0.0017271041870117188,0.8907848000526428,43,43442,43,101,Successful
44,44,"ernest l. ` ernie'whatmore ( 25 april 1900 - - 31 july 1991 ) was a professional association footballer who played in the football league for wolverhampton wanderers, bristol rovers and queens park rangers during the interwar period. whatmore began his career with stourbridge three years after the conclusion of the first world war. he played there for a year before joining wolves on trial in 1922, but in spite of playing in two games for them in the football league second division the club opted not to retain his services. he spent the remainder of the",103908,"[MASK] [MASK]. ` [MASK] ( 25 [MASK] [MASK] - - [MASK] [MASK] [MASK] ) was a [MASK] association footballer who played in the football league for [MASK] [MASK], [MASK] [MASK] [MASK] queens park rangers during the interwar period. whatmore began his career with [MASK] three years after the conclusion of the first world war. he played there for a year before joining [MASK] on trial in 1922, but in spite of playing in two games for them in the football league second division the club opted not to retain his services. he spent the remainder of the",0.0018503665924072266,0.6988365650177002,44,103908,44,1353,Successful
45,45,"paul f. whelan is professor of computer vision at the centre for image processing & analysis, school of electronic engineering, faculty of engineering & computing dublin city university.",68358,"[MASK] [MASK]. [MASK] is professor [MASK] computer vision at the centre for image processing & analysis, school of electronic engineering, faculty of engineering & computing dublin city university.",0.004406273365020752,0.8988478183746338,45,68358,45,99,Successful
46,46,vladimir nikolayevich medvedev ( ; born 10 july 1971 ) is a former russian football player.,96140,[MASK] [MASK] [MASK] ( ; born [MASK] [MASK] [MASK] ) is a former russian football player.,0.007160842418670654,0.979300320148468,46,96140,46,64,Successful
47,47,"arlindo gomes semedo ( born 17 november 1977 ), commonly known as cafu, is a cape verdean professional footballer who plays for s. c. freamunde as a forward. after playing in his country of birth for belenenses and boavista, amassing primeira liga totals of 153 games and 17 goals over the course of seven seasons, he went on to have a brief spell in germany with freiburg. already in his 30's cafu moved to cyprus, where he remained for five years in representation",90823,"[MASK] [MASK] [MASK] ( born [MASK] [MASK] [MASK] ), commonly known as [MASK], is a [MASK] verdean professional footballer who plays for s. c. freamunde as a [MASK]. after playing in his country of birth for belenenses and boavista, amassing primeira liga totals of 153 games and 17 [MASK] over the course of seven seasons, he went on to have a brief spell in germany with freiburg. already in his 30's cafu moved to cyprus, where he remained for five years in representation",0.004028737545013428,0.7703882455825806,47,90823,47,766,Successful
48,48,enrique cardenas del avellano ( born 4 september 1957 ) is a mexican politician affiliated to the pri. he currently serves as deputy of the lxii legislature of the mexican congress representing tamaulipas. he also served as deputy during the lx legislature.,123364,[MASK] [MASK] del avellano ( born [MASK] september [MASK] ) is a mexican politician affiliated to the pri. he currently serves as deputy of the lxii legislature of the mexican congress representing tamaulipas. he also served as deputy during the lx legislature.,0.004925906658172607,0.9100538492202759,48,123364,48,155,Successful
