,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
19,Bill rigby,"william ` <mask> ( 9 june 1921 - 1 june 2010 ) was a former english footballer who played as a goalkeeper.<SPLIT>he was born in <mask> .<SPLIT>a product of the youth system at his hometown club of <mask> , <mask> made his only peacetime first-team appearance for the club in their first post-war match in the football league in a 4 -- 4 draw at york city on 31 august 1946.<SPLIT>after this he was not selected again, with goalkeeping duties being passed on to george scales and jim maclaren.<SPLIT>earlier he had made",Ray whitford,"<mask> ` <mask> ( 9 june <mask> - 1 june <mask> ) <mask> a former english footballer who played as a <mask>.<SPLIT><mask> <mask> <mask> in <mask> .<SPLIT>a product of the youth system at his <mask> club of <mask> , <mask> made his <mask> <mask> <mask> appearance for the club in <mask> first <mask> match in the football league in a <mask> -- <mask> draw at york city on 31 august <mask>.<SPLIT>after this <mask> <mask> not <mask> again, with <mask> duties being passed on to <mask> <mask> and <mask> <mask>.<SPLIT>earlier <mask> had made",-15.732894897460938,-8.074258804321289,19,101103,19,1156,Successful
20,Barnas sears,"<mask> <mask> ( november 19, 1802 -- july 6, 1880 ) graduated from brown university in 1825. <mask> was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. <mask> was general agent of the fund from 1867 until february 1880.<SPLIT>he settled in staunton because of the easy access to the railroad. <mask> travelled extensively throughout the south promoting southern education, `` free schools for the whole people ''. <mask> `` inspired",Isaac adams,"<mask> <mask> ( november 19, 1802 -- july 6, <mask> ) graduated from <mask> university in 1825. <mask> was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. <mask> was general agent of the fund from 1867 until february <mask>.<SPLIT>he settled in staunton because of the easy access to the railroad. <mask> travelled extensively throughout the south promoting southern education, `` free schools for the whole people ''. <mask> `` inspired",-12.672619819641113,-8.005770683288574,20,1345,20,102,Successful
21,Stepan rostomyan,"<mask> <mask> ( ''   '' ), ( born 4 april, 1956 ) is a famous armenian composer.<SPLIT>he is one of <mask> key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",Claudio spies,"<mask> <mask> ( ''   '' ), ( born 4 april, <mask> ) is a famous <mask> composer.<SPLIT>he is one of <mask> key figures of the contemporary music scene, as well as a composer whose works have been performed and broadcast internationally.",-13.545251846313477,-7.133481979370117,21,78038,21,56,Successful
22,V. kalpana,"<mask> gupta ( born 3 april 1964 in delhi, india ) is a former test and one day international cricketer who represented india.<SPLIT>she played a total of 13 tests and 20 odis.",V. kalpana,"<mask> gupta ( born 3 april 1964 in delhi, india ) is a former test and one day international cricketer who represented india.<SPLIT>she played a total of 13 tests and 20 odis.",-12.454137802124023,-12.454137802124023,105389,105389,22,1,Skipped
23,Allan higdon,"allan l. higdon served on ottawa city council from 1994 through 2000.<SPLIT>born in dublin, republic of ireland, he immigrated to canada in 1957.<SPLIT>he received a ba from queen's university in english and history and received a b.ed from the university of toronto.<SPLIT>he then worked with the canadian institute of mining and metallurgy.<SPLIT>he would later move to ottawa after living in toronto and southeast asia, where he would teach high school.<SPLIT>he then worked on parliament hill and then became a self-employed consultant specializing in social and",Albert h. mcgeehan,"<mask> l. <mask> served <mask> <mask> city council from 1994 through <mask>.<SPLIT>born in <mask>, republic of <mask>, he immigrated to canada in 1957.<SPLIT>he received a ba from queen's university in english <mask> history <mask> received a b.ed from the university of <mask>.<SPLIT>he <mask> <mask> with the canadian institute of mining <mask> <mask>.<SPLIT>he would later move to <mask> after living in <mask> <mask> southeast asia, where he would teach high school.<SPLIT>he <mask> <mask> <mask> parliament hill <mask> <mask> <mask> a self-employed <mask> specializing in social <mask>",-14.29652214050293,-6.447185516357422,23,95023,23,750,Successful
24,Olcay çakır,"<mask> akr ( born 13 july 1993 in <mask> , zmir, turkey ) is a <mask> <mask> player.<SPLIT>the young national plays for fenerbahe stanbul as both guard ( 1-2 ) position. <mask> akr is 182 cm tall and weighs 60 kg.<SPLIT>she is playing for fenerbahe since 2005 in youth level and since 2010 in senior level.<SPLIT>akr was selected 27th overall in the 2013 <mask> draft's round 3 by the new york liberty.",Aytaç ak,"<mask> akr ( born 13 july <mask> in <mask> , zmir, turkey ) is a <mask> <mask> <mask>.<SPLIT>the young national plays for fenerbahe stanbul as both <mask> ( 1-2 ) position. <mask> akr is 182 cm tall and weighs 60 kg.<SPLIT><mask> is playing for fenerbahe since 2005 in youth <mask> and since <mask> in senior <mask>.<SPLIT>akr was selected 27th overall in the <mask> <mask> <mask> round 3 by the <mask> <mask> <mask>.",-10.817550659179688,-6.454645156860352,24,57832,24,496,Successful
25,David buchanan,"<mask> <mask> ( <mask> january <mask> -- 30 may 1900 ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the <mask> game.<SPLIT>he was born at edinburgh, <mask> , scotland, and died at rugby, <mask> , england.",George thompson,"<mask> <mask> ( <mask> january <mask> -- 30 may <mask> ) was an english amateur cricketer who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the <mask> <mask>.<SPLIT>he was born at edinburgh, <mask> , scotland, and died at rugby, <mask> , england.",-17.233430862426758,-7.526023864746094,25,102127,25,76,Successful
26,Enzo cilenti,<mask> <mask> ( born 8 august 1974 ) is an english actor.,Max brown,<mask> <mask> ( born 8 august <mask> ) is an english actor.,-11.067877769470215,-5.6901164054870605,26,115364,26,9,Successful
27,Elango,"<mask> nagarajah, also known as `` thaimann <mask> '', is a tamil film actor, director, producer and lyricist in the tamil film industry.<SPLIT>he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful tamil music album",Dharan kumar,"<mask> <mask>, also known as `` thaimann <mask> '', is a tamil film actor, director, producer and lyricist in the tamil film industry.<SPLIT>he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful tamil music album",-11.311805725097656,-5.984588146209717,27,12457,27,44,Successful
28,Jacoba surie,"<mask> <mask> ( 5 september <mask> -- 5 february 1970 ) was a dutch painter. <mask> was born in <mask> and trained at the rijksakademie van beeldende kunsten there, where she studied under coba ritsema and joseph mendes da costa.<SPLIT>she was a member of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers. <mask> died in <mask> and was buried in zorgvlied.",Anton mauve,"<mask> <mask> ( 5 september <mask> -- 5 february <mask> ) was a dutch <mask>. <mask> was born in <mask> <mask> trained at the <mask> van beeldende kunsten there, where <mask> studied under coba <mask> <mask> joseph mendes da <mask>.<SPLIT><mask> was a member of <mask> et amicitiae <mask> the pulchri <mask> <mask> is considered <mask> of the <mask> <mask>. <mask> died in <mask> <mask> was buried in zorgvlied.",-17.810888290405273,-8.850960731506348,28,108600,28,463,Successful
29,Jeremy hotz,"<mask> <mask> ( born may 31, 1963 ) is a canadian actor and stand-up comedian.<SPLIT>he has appeared on `` comedy central presents '', the just for laughs comedy festival, the `` late show with david letterman '', and `` the tonight show with jay leno ''.<SPLIT>he has also worked as a staff writer for paramount's `` the jon stewart show '' and has appeared in various american and canadian motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",Tyler labine,"<mask> <mask> ( born may 31, <mask> ) is a canadian actor and stand-up comedian.<SPLIT>he has appeared on `` comedy central presents '', the just for laughs comedy festival, the `` late show with david letterman '', and `` the tonight show with jay leno ''.<SPLIT>he has also worked as a staff writer for paramount's `` the jon stewart show '' and has appeared in various american and canadian motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",-14.530112266540527,-10.37525749206543,29,77597,29,51,Successful
30,John thompson,"<mask> <mask> <mask> john hugh <mask> cb ( born 18 september 1947 ) is a former royal <mask> force officer who became head of the british defence staff in washington, d.c.",Sir roger austin,"<mask> <mask> <mask> <mask> hugh <mask> cb ( born 18 september <mask> ) is a former royal <mask> force officer who became head of the british defence staff in washington, d.c.",-15.584867477416992,-10.12269115447998,30,76469,30,50,Successful
31,Bernardo sassetti,"<mask> da costa <mask> pais ( 24 june 1970 -- 10 may 2012 ) was a portuguese jazz pianist and film composer. <mask> was born in <mask> .<SPLIT>he was a great-grandson of sidnio pais, president of the first republic.<SPLIT>he initially played guitar, then began studying piano and music theory at age nine.<SPLIT>he became interested in jazz after hearing bill evans.<SPLIT>by the late 1980s, he was backing visiting musicians and teaching jazz piano in <mask> ( and, later, taught throughout other lusophonic areas",Mário simões dias,"<mask> da costa <mask> pais ( 24 june <mask> -- 10 may <mask> ) was a portuguese <mask> <mask> and film <mask>. <mask> was born in <mask> .<SPLIT>he was a great-grandson of sidnio pais, president of the first republic.<SPLIT>he initially played guitar, then began studying piano and music theory at age nine.<SPLIT>he became interested in <mask> after <mask> <mask> <mask>.<SPLIT>by the late <mask>, he was backing visiting musicians and teaching <mask> piano in <mask> ( and, later, taught throughout other lusophonic areas",-13.221597671508789,-8.208889961242676,31,87573,31,487,Successful
32,Jesse f. keeler,"<mask> frederick <mask> ( born november 11, 1976 ) is a canadian musician.<SPLIT>he is known as the bassist of canadian dance-punk duo death from above 1979 and one half of the electronic music duo <mask> .<SPLIT>in addition to singing, <mask> plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including punk, hardcore, rock, house, and electro.",Darrin huss,"<mask> <mask> <mask> ( born november 11, <mask> ) is a canadian musician.<SPLIT>he is known as the <mask> of canadian <mask> duo <mask> from <mask> 1979 and one half of the electronic music duo <mask> .<SPLIT>in addition to singing, <mask> plays drums, guitar, bass, keyboards, and saxophone, as well as work as a producer, lending to music of a variety of styles over the course of his career, including <mask>, <mask>, rock, house, and electro.",-17.927860260009766,-9.215234756469727,32,94651,32,389,Successful
33,Nikolai chizhevsky,"he made his debut in the russian second division for fc znamya truda orekhovo-zuyevo on july 18, 2013 in a game against fc kolomna.",Andrei pyrkin,"he made his debut in the russian second division for fc znamya truda orekhovo-zuyevo on july 18, <mask> in a game against fc kolomna.",-13.293288230895996,-11.438295364379883,33,112503,33,23,Successful
34,Darcy james argue,"<mask> <mask> <mask> is a vancouver-born, brooklyn-based jazz composer and bandleader.<SPLIT>he is best known for his work with his 18-piece ensemble, <mask> society, with which he has released two grammy-nominated albums.",Menahan street band,"<mask> <mask> <mask> is a <mask>, brooklyn-based jazz composer and bandleader.<SPLIT>he is best known for his work with his 18-piece ensemble, <mask> society, with which he has released two grammy-nominated albums.",-11.857063293457031,-7.176078796386719,34,26923,34,25,Successful
35,Édouard hervé,"douard herv ( 28 may <mask> -- 4 january <mask> ) was a <mask> journalist, <mask> and politician.",Charles humbert,"<mask> <mask> ( 28 may <mask> -- 4 january <mask> ) was a <mask> journalist, <mask> and politician.",-13.47303295135498,-7.621036529541016,35,138827,35,22,Successful
36,The earl of bellomont,"richard coote, 1st <mask> of <mask> ( sometimes spelled bellamont, <mask> -- 5 march <mask> /1 ), known as the lord <mask> between 1683 and 1689, was a member of the english parliament and a colonial <mask> .<SPLIT>born in ireland, he was an early supporter of william and mary, siding with them in the glorious revolution.<SPLIT>in 1695 he was given commissions as <mask> of the provinces of new york, massachusetts bay, and new hampshire, which he held until his death.<SPLIT>he did not arrive in the new world","Matthew aylmer , 1st baron aylmer","<mask> <mask>, <mask> <mask> of <mask> ( sometimes spelled bellamont, <mask> -- 5 march <mask> /1 ), known as the lord <mask> between <mask> and <mask>, was a member of the english parliament and a <mask> <mask> .<SPLIT>born in <mask>, he was an early supporter of william and mary, siding with them in the glorious revolution.<SPLIT>in <mask> he was given commissions as <mask> of the provinces of new york, massachusetts bay, and new hampshire, which he held until his death.<SPLIT>he did not arrive in the new world",-15.378618240356445,-6.705279350280762,36,49661,36,421,Successful
37,Sigeferth,"<mask> or sigefirth or sicgga, was the third bishop of <mask> , consecrated in <mask> by tatwine, the archbishop of canterbury. <mask> was still bishop in <mask> , when he attended the synod of clofesho.<SPLIT>his date of death was sometime between <mask> and <mask> .",Wynsige,"<mask> or <mask> or sicgga, was the third bishop of <mask> , consecrated in <mask> by tatwine, the archbishop of canterbury. <mask> was still bishop in <mask> , when he attended the synod of clofesho.<SPLIT>his date of death was <mask> between <mask> and <mask> .",-14.328968048095703,-9.214929580688477,37,142653,37,52,Successful
38,Rachel gowey,"rachel kathryn <mask> ( born october 3, 1997 ) is an american artistic gymnast.<SPLIT>she is a u.s. national team member, a position she has held since 2014.<SPLIT>at the 2015 pan american games in toronto, she was part of the gold-winning us team, also winning gold individually on the uneven bars.",Alex mcmurtry,"<mask> <mask> <mask> ( born october 3, <mask> ) is an american artistic gymnast.<SPLIT>she is a u.s. national team member, a <mask> she has held <mask> 2014.<SPLIT>at the 2015 pan american games in <mask>, she was part of the <mask> us team, also <mask> gold individually on the uneven bars.",-15.666950225830078,-11.498085021972656,38,132180,38,309,Successful
39,Basavaraj patil sedam,basvaraj patil <mask> ( born 10 february 1944 ) is a member of rajya sabha from <mask> .<SPLIT>he was the secretary of bharatiya janata party and president of the bharatiya janata party <mask> unit.<SPLIT>he was elected as a member of the 12th lok sabha from <mask> .,Janardan singh sigriwal,<mask> <mask> <mask> ( born 10 february <mask> ) is a member of rajya sabha from <mask> .<SPLIT>he was the secretary of bharatiya janata party and president of the bharatiya janata party <mask> unit.<SPLIT>he was elected as a member of the 12th lok sabha from <mask> .,-16.751026153564453,-8.675395965576172,39,58866,39,79,Successful
40,Petronas,"<mask> of <mask> ( also pharus ) ( ) was a ruler of pharos involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king. <mask> was a regent ruler to pinnes, the son of agron who was too young to rule as king.<SPLIT>when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore facing issa",Petronas,"<mask> of <mask> ( also pharus ) ( ) was a ruler of pharos involved in the first illyrian war, after which he ruled a portion of the illyrian adriatic coast on behalf of the romans, as a client king. <mask> was a regent ruler to pinnes, the son of agron who was too young to rule as king.<SPLIT>when the romans were occupied with their own problems, he had grown stronger as an ally of macedonia and also by conquering dimallum of dalmatia, on the shore facing issa",-9.544200897216797,-9.544200897216797,66601,66601,40,1,Skipped
41,Alfred e. reinhardt,"<mask> <mask> . <mask> ( december 1902 - march, 1987 ) aia, was an american architect active in mid-twentieth-century connecticut and massachusetts.<SPLIT>his firm specialized in ecclesiastical design and was very active with roman catholic clients, mostly in connecticut.",Herbert e. matz,"<mask> <mask> . <mask> ( december <mask> - march, <mask> ) aia, was an american architect active in mid-twentieth-century connecticut and <mask>.<SPLIT>his firm specialized in ecclesiastical design and was very active with roman catholic clients, mostly in connecticut.",-14.97435474395752,-9.575687408447266,41,113737,41,76,Successful
42,Masayoshi tomizuka,"professor masayoshi <mask> is a professor in <mask> theory in department of mechanical engineering, university of california, berkeley.<SPLIT>he holds the cheryl and john neerhout, jr., distinguished professorship chair, and has supervised more than 90 ph. d. students to completion.<SPLIT>professor masayoshi <mask> received his b.s. and m.s. degrees in mechanical engineering from keio university, tokyo, japan in 1968 and 1970, and his ph. d. degree in mechanical engineering from the massachusetts institute of technology in february",Rohan abeyaratne,"professor <mask> <mask> is a professor in <mask> <mask> in department of mechanical engineering, university of california, berkeley.<SPLIT>he holds the cheryl and john neerhout, jr., distinguished professorship chair, and has supervised more than 90 ph. d. students to completion.<SPLIT>professor <mask> <mask> received his b.s. and m.s. degrees in mechanical engineering from keio university, tokyo, japan in 1968 and 1970, and his ph. d. degree in mechanical engineering from the massachusetts institute of technology in february",-13.18400764465332,-8.556879997253418,42,98225,42,102,Successful
