,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
10,Thaila ayala,"thaila ayala sales (born april 14 , 1986 in presidente prudente) is a brazilian actress and model .<SPLIT>",Mónica cruz,"<mask> <mask> <mask> (born april 14 , <mask> in <mask> prudente) is a <mask> actress and <mask> .<SPLIT>",0.1210622787475586,0.9917387366294861,10,8539,10,317,Successful
11,Marlon evans,marlon evans (born 3 august 1997) is a guamanian international footballer who plays for wings in the guam men 's soccer league<SPLIT>,Maddie thompson,<mask> <mask> (born 3 august <mask>) is a <mask> <mask> footballer who plays for wings in the <mask> <mask> 's soccer league<SPLIT>,0.014888226985931396,0.9890806674957275,13,3936,13,467,Successful
12,Stewart ford,"stewart owen ford (born 1964) is a british businessman , the founder and chief executive (ceo) of the failed financial company keydata .<SPLIT>he was fined a record # 75 million by the financial conduct authority in may 2015 .<SPLIT>",Andy penn,"<mask> <mask> <mask> (<mask> <mask>) is <mask> <mask> <mask> , the <mask> <mask> chief <mask> (<mask>) of the <mask> financial <mask> <mask> .<SPLIT>he was <mask> a record # 75 <mask> <mask> the financial conduct <mask> in may 2015 .<SPLIT>",0.02456456422805786,0.9872766733169556,15,10232,15,1945,Successful
13,Chris galletta,chris galletta (born 1981) is an american screenwriter .<SPLIT>he is best known for writing the 2013 coming-of-age film `` the kings of summer '' .<SPLIT>,Kerrie hayes,<mask> <mask> (born <mask>) is an <mask> <mask> .<SPLIT><mask> is best known for <mask> the <mask> <mask> <mask> <mask> the <mask> <mask> summer '' .<SPLIT>,0.024103403091430664,0.9957982897758484,16,1623,16,816,Successful
14,Darren m. swain,"darren m. swain is an american politician , a democrat and a member of the maryland house of delegates .<SPLIT>",Kenneth j. smith,"<mask> m. <mask> is an american politician , a democrat and a member of the <mask> house of <mask> .<SPLIT>",0.01977139711380005,0.9975833296775818,18,10659,18,211,Successful
15,Paul quinn,"paul charles quinn (born 21 july 1985) is a scottish footballer who currently plays for aberdeen in the scottish premiership .<SPLIT>his usual position is right back , but can also play at centre back or on the right wing .<SPLIT>quinn started his career at motherwell and has also played for cardiff city , doncaster rovers , and ross county .<SPLIT>",David raven,"<mask> charles <mask> (born 21 july <mask>) is <mask> <mask> footballer who currently plays for <mask> in the <mask> premiership .<SPLIT>his usual position is right <mask> , but can also play at centre back or on the right wing .<SPLIT><mask> started his career at <mask> and has also played for <mask> city , doncaster rovers , and ross county .<SPLIT>",0.10955256223678589,0.9800636768341064,19,4812,19,2077,Successful
16,Bob motl,"robert joseph motl (july 26 , 1920 -- june 3 , 2007) was an american football end in the all-america football conference for the chicago rockets .<SPLIT>he played college football at northwestern university and was drafted in the ninth round of the 1943 nfl draft by the washington redskins .<SPLIT>",John didion,"<mask> <mask> <mask> (july 26 , 1920 -- june 3 , <mask>) was an american football <mask> in the all-america football conference for the <mask> rockets .<SPLIT>he played college football at <mask> university and was drafted in the ninth round of the 1943 nfl draft by the washington <mask> .<SPLIT>",0.079567551612854,0.9907715320587158,20,11995,20,1223,Successful
17,Christiane soeder,"christiane soeder (born january 15 , 1975 in remscheid , north rhine-westphalia) is a german-born austrian road racing cyclist and former duathlete who now lives in vienna .<SPLIT>she finished fourth in the 2008 olympic road race with a time of 3h 32 ′ 28 .<SPLIT>she rides professionally for .<SPLIT>",Nicki sørensen,"<mask> <mask> (born january 15 , <mask> in <mask> , north <mask>) is a <mask> <mask> road racing cyclist and former duathlete who now lives in <mask> .<SPLIT>she finished fourth in the 2008 olympic road race with a time of 3h 32 ′ 28 .<SPLIT>she rides professionally for .<SPLIT>",0.09806817770004272,0.9783338904380798,21,14303,21,1194,Successful
18,Nicetas,"nicetas or niketas (-rrb- was the cousin of emperor heraclius .<SPLIT>he played a major role in the revolt against phocas that brought heraclius to the throne , where he captured egypt for his cousin .<SPLIT>nicetas remained governor of egypt (or at least alexandria) thereafter , and participated also in the byzantine -- sassanid war of 602 -- 628 , but failed to stop the sassanid conquest of egypt ca. 618/619 .<SPLIT>he disappears from the sources thereafter , but possibly served as exarch of africa until his death .<SPLIT>",Ramesses ix,"<mask> <mask> <mask> (-<mask> was the cousin of emperor <mask> .<SPLIT>he played a major role in the revolt against <mask> that brought <mask> to the throne , where he <mask> egypt for his cousin .<SPLIT><mask> remained <mask> of egypt (or at least <mask>) thereafter , and participated also in the <mask> -- sassanid war of 602 -- 628 , but failed to stop the sassanid conquest of egypt ca. 618/619 .<SPLIT>he disappears from the sources thereafter , but possibly served as exarch of africa until his death .<SPLIT>",0.498917818069458,0.9885568618774414,24,10365,24,3427,Successful
19,Abby elliott,"abigail `` abby '' elliott (born june 16 , 1987) is an american actress and comedian best known for her four seasons as a cast member on `` saturday night live '' from 2008 to 2012 .<SPLIT>she is the daughter of comedian chris elliott .<SPLIT>",Ally sheedy,"<mask> <mask> abby '' <mask> (born june 16 , <mask>) is an american actress and <mask> best known for her four seasons as a cast member on `` saturday night live '' from 2008 to 2012 .<SPLIT>she is the daughter of comedian chris <mask> .<SPLIT>",0.02690255641937256,0.989105761051178,26,14500,26,802,Successful
20,Jeffrey thomas,"jeffrey thomas is a welsh-born new zealand actor , best known for his film , television and stage roles .<SPLIT>",Cameron rhodes,"<mask> <mask> is a <mask> new zealand actor , best known for his film , television and stage roles .<SPLIT>",0.6296637058258057,0.9936662316322327,27,4926,27,142,Successful
21,Andreas horvath,andreas horvath (born 25 august 1968 in salzburg) is an austrian photographer and filmmaker .<SPLIT>,Heinz anger,<mask> <mask> (born 25 august <mask> in salzburg) is an <mask> <mask> <mask> <mask> .<SPLIT>,0.02750629186630249,0.9912358522415161,29,14286,29,267,Successful
22,Asbjørn kragh andersen,"asbjørn kragh andersen (born 9 april 1992) is an danish cyclist , currently riding for uci continental team team trefor-blue water .<SPLIT>he is the older brother of søren kragh andersen , also a professionist cyclist .<SPLIT>",Emma madsen,"<mask> <mask> andersen (born 9 april <mask>) is an danish <mask> , currently <mask> for <mask> <mask> <mask> <mask> <mask> water .<SPLIT>he is the older brother of søren <mask> andersen , also a professionist <mask> .<SPLIT>",0.02592456340789795,0.9874674677848816,30,4756,30,1222,Successful
23,Tigam,"tigam alif farisma (born on august 6 , 1992) is an indonesian footballer who currently plays for mitra kukar f.c. in the indonesia super league .<SPLIT>",Tigam,"<mask> <mask> <mask> (<mask> <mask> <mask> <mask> , <mask>) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<mask>. <mask> <mask> <mask> <mask> <mask> .<SPLIT>",0.019896268844604492,0.8740401268005371,31,31,31,1226,Failed
24,Dale raoul,"dale raoul , born karen dale raoul , is an american film and television actress perhaps best known for her role as maxine fortenberry , mother of hoyt fortenberry , on the hbo television series `` true blood '' .<SPLIT>",Dr amy e. stoch,"<mask> <mask> , born karen <mask> raoul , is an <mask> <mask> and <mask> actress perhaps best known for her role as maxine fortenberry , mother of hoyt fortenberry , on the hbo television series `` true blood '' .<SPLIT>",0.8485931158065796,0.9863487482070923,32,5536,32,655,Successful
25,Ava acres,"ava acres is an american actress .<SPLIT>she is best known for playing the role of erik in `` happy feet two '' .<SPLIT>acres ' older sister , isabella , is also an actress .<SPLIT>",Stephanie andujar,"ava <mask> is <mask> <mask> actress .<SPLIT>she is best known for playing the role of erik in `` happy feet two '' .<SPLIT><mask> ' older sister , <mask> , is also an actress .<SPLIT>",0.5193825960159302,0.9886999130249023,33,11741,33,454,Successful
26,Ernie young,ernest wilson `` ernie '' young (1893 -- after 1922) was an english footballer who played as a centre forward in the football league for middlesbrough and darlington .<SPLIT>,Harry allport,ernest <mask> <mask> <mask> '' <mask> (<mask> -- <mask> 1922) <mask> an <mask> <mask> <mask> <mask> as <mask> <mask> <mask> <mask> the <mask> <mask> <mask> middlesbrough <mask> <mask> .<SPLIT>,0.0322420597076416,0.9884356260299683,34,3072,34,1243,Successful
27,Lotten sjödén,"lotten sjödén (born 7 december 1994) is a swedish biathlete .<SPLIT>she is part of the swedish junior national team for the 2013/2014 season .<SPLIT>she won a silver medal in the youth women relay at the 2012 biathlon junior world championships in kontiolahti , finland .<SPLIT>she competed in the first winter youth olympics in 2012 in innsbruck , austria , ending both sprint and pursuit competitions in 4th place .<SPLIT>",Ragnhild haga,"<mask> <mask> (born 7 december <mask>) is a <mask> biathlete .<SPLIT>she is part of the <mask> <mask> national team for the 2013/2014 season .<SPLIT>she won a silver medal in the youth women relay at the 2012 biathlon junior world championships in kontiolahti , finland .<SPLIT>she competed in the first winter youth olympics in 2012 in innsbruck , austria , ending both sprint and pursuit competitions in 4th place .<SPLIT>",0.4157916307449341,0.9880474805831909,36,317,36,1327,Successful
28,Christine isobel mcgaffey frederick,"christine isobel mcgaffey frederick (february 6 , 1883 -- april 6 , 1970) was an american home economist and early 20th century exponent of taylorism as applied to the domestic sphere .<SPLIT>she conducted experiments aimed at improving household efficiency , as well as arguing for women 's vital role as consumers in a mass-production economy .<SPLIT>she wrote books on these subjects , the best-known of which is probably `` selling mrs. consumer '' , which offers an early justification for planned obsolescence as a necessary feature of the industrial economy .<SPLIT>",William rockefeller sr. .,"<mask> <mask> <mask> <mask> (february 6 , <mask> -- april 6 , <mask>) was an american <mask> <mask> and early <mask> century exponent of taylorism as applied to the <mask> sphere .<SPLIT><mask> conducted experiments aimed at improving <mask> efficiency , as well as <mask> for <mask> 's vital role as <mask> in a mass-production <mask> .<SPLIT><mask> wrote books on these subjects , the best-known of which is probably `` <mask> <mask>. <mask> '' , which offers an early justification for planned obsolescence as a necessary feature of the industrial <mask> .<SPLIT>",0.028038501739501953,0.9848852753639221,38,8127,38,5884,Successful
29,Andrew clarke,"lieutenant-general sir andrew clarke , gcmg , cb , cie (27 july 1824 -- 29 march 1902) was a british soldier and governor , as well as a surveyor and politician in australia .<SPLIT>",Henry beauchamp lassetter,"lieutenant-general <mask> <mask> <mask> , gcmg , cb , cie (27 july <mask> -- 29 march <mask>) was a <mask> soldier and <mask> , as well as a <mask> and politician in australia .<SPLIT>",0.1599690318107605,0.9900786280632019,44,9556,44,701,Successful
30,Jonah kapena,"jonah kapena (died march 12 , 1868) , also spelled iona kapena , was a royal advisor and statesman in the kingdom of hawaii who helped in the drafting of the 1840 constitution of the kingdom of hawaii .<SPLIT>besides his legislative career as a member of the house of nobles , he would also serve as a judge and became an associate justice of hawaii 's first supreme court .<SPLIT>",John waihee,"<mask> <mask> (<mask> march 12 , <mask>) , also spelled <mask> <mask> , <mask> a royal <mask> <mask> <mask> <mask> the kingdom of hawaii <mask> <mask> <mask> the <mask> of the <mask> <mask> of the kingdom of hawaii .<SPLIT><mask> his <mask> career as a member of the house of nobles , he <mask> also serve as a judge and <mask> an associate justice of hawaii 's <mask> supreme court .<SPLIT>",0.13444387912750244,0.9889782667160034,46,8741,46,4602,Successful
31,Chiara siracusa,"chiara siracusa better known by her mononym chiara (born 25 september 1976) , is a maltese singer .<SPLIT>she represented her country in the eurovision song contest in 1998 , 2005 , and 2009 and is with a second and a third place the third most successful participant who never won the contest (behind germany 's katja ebstein and wind) .<SPLIT>",Lisa angell,"<mask> <mask> better known by her mononym <mask> (born 25 september 1976) , is a <mask> singer .<SPLIT>she represented her country in the eurovision song contest in 1998 , 2005 , and 2009 and is with a second and a third place the third most successful participant who never won the contest (behind germany 's katja ebstein and wind) .<SPLIT>",0.135908305644989,0.9835036993026733,47,1568,47,705,Successful
32,Donna christian-christensen,"donna marie christian-christensen , formerly donna christian-green (born september 19 , 1945) , is a u.s. virgin islander physician and politician .<SPLIT>she served as the non-voting delegate from the united states virgin islands to the united states house of representatives (map) from 1997 until 2015 .<SPLIT>",Nan hayworth,"donna marie <mask> , formerly <mask> <mask> (born september 19 , <mask>) , is a u.s. <mask> <mask> physician and politician .<SPLIT>she served as the non-voting delegate from the united states <mask> <mask> to the united states house of representatives (map) from <mask> until 2015 .<SPLIT>",0.005351126194000244,0.992193877696991,48,8864,48,1276,Successful
33,Patrick zoundi,patrick zoundi (born 19 july 1982) is a burkinabé footballer who plays for 1 .<SPLIT>fc saarbrücken in the regionalliga südwest .<SPLIT>,Uwe möhrle,<mask> <mask> (born 19 july 1982) is a <mask> footballer who plays for <mask> .<SPLIT>fc saarbrücken in the regionalliga südwest .<SPLIT>,0.025443732738494873,0.9847953915596008,49,12235,49,237,Successful
34,Anthony acid,"anthony acid (born anthony caputo ; april 2 , 1965) is an american dj , producer and remixer .<SPLIT>he has worked with the likes of nast nova , dj skribble , brutal bill , and richie santana .<SPLIT>",Don was,"<mask> <mask> (born <mask> <mask> ; april 2 , <mask>) is an american <mask> , <mask> and <mask> .<SPLIT>he has worked with the likes of nast nova , <mask> skribble , brutal bill , and richie santana .<SPLIT>",0.21076375246047974,0.9903776049613953,50,4124,50,880,Successful
35,Roxroy cato,roxroy cato (born 5 january 1988) is a jamaican athlete specialising in the 400 metres hurdles .<SPLIT>he placed 5th in his heat in a time of 49.03 s at the 2012 olympics .<SPLIT>,Pavel maslák,<mask> <mask> (born 5 january <mask>) is a <mask> <mask> <mask> in <mask> <mask> <mask> <mask> .<SPLIT>he <mask> 5th in <mask> <mask> in a time of 49.03 s at the <mask> olympics .<SPLIT>,0.011338233947753906,0.9850624203681946,51,5119,51,1386,Successful
36,Svend erik bjerg,svend erik bjerg (born 16 november 1944) is a former danish cyclist .<SPLIT>he competed at the 1968 summer olympics and the 1972 summer olympics .<SPLIT>,Jorge de oliveira,<mask> <mask> <mask> (<mask> <mask> <mask> <mask>) <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT>,0.013585150241851807,0.9732134938240051,55,3858,55,1129,Failed
37,Bill ingebrigtsen,"bill g. ingebrigtsen (born march 26 , 1952) is a minnesota politician and member of the minnesota senate .<SPLIT>a member of the republican party of minnesota , he represents district 8 , which includes portions of douglas and otter tail counties in the west central part of the state .<SPLIT>",Keith p. sommer,"<mask> g. <mask> (born march 26 , 1952) is a <mask> politician and member of <mask> <mask> <mask> .<SPLIT>a <mask> of <mask> <mask> <mask> of <mask> , <mask> <mask> district <mask> , which <mask> <mask> of douglas and otter tail <mask> in the west central part of the <mask> .<SPLIT>",0.04659503698348999,0.9846631288528442,56,5302,56,2563,Successful
38,Joseph defilippis,"joseph defilippis (born 1967) is an american gay-rights and anti-poverty activist , who has served as executive director of two non-profit organizations and worked as a teacher , community organizer and public speaker .<SPLIT>he is best known as the founder of queers for economic justice .<SPLIT>",Rebecca onie,"<mask> <mask> (born 1967) is an american <mask> and anti-poverty activist , who has served as executive director of two non-profit organizations and worked as a teacher , community organizer and public speaker .<SPLIT><mask> is best known as the <mask> of <mask> for <mask> <mask> .<SPLIT>",0.382581889629364,0.9878723621368408,58,10174,58,1136,Successful
39,Peter berner,"peter berner is an australian comedian , radio and television presenter , probably best known as host of television 's `` the einstein factor '' .<SPLIT>",Ali vincent,"<mask> <mask> is an <mask> <mask> , <mask> and television <mask> , probably best known as <mask> of television 's `` the <mask> factor '' .<SPLIT>",0.04916691780090332,0.9957903027534485,59,4467,59,527,Successful
40,Emiliano dudar,emiliano ariel dudar (born 12 august 1981 in buenos aires) is an italian-argentine central defender who plays for deportivo merlo .<SPLIT>,Sebastián sciorilli,emiliano <mask> <mask> (<mask> 12 august <mask> in buenos aires) is an <mask> <mask> <mask> who <mask> for deportivo <mask> .<SPLIT>,0.059438347816467285,0.9682357311248779,60,12017,60,517,Successful
41,Siw malmkvist,"siw `` siwan '' gunnel margareta malmkvist (born 31 december 1936) is a swedish singer who has been popular in scandinavia and west germany .<SPLIT>she had a number one hit in west germany in 1964 with '' `` liebeskummer lohnt sich nicht '' '' (-rrb- , and on 18 july 1964 she became the first swede to have a hit on the us `` billboard '' hot 100 chart , when `` sole sole sole '' , a duet with italian singer umberto marcato , entered the chart , peaking at # 58 .<SPLIT>",Clara hagman,"<mask> `` siwan '' <mask> margareta <mask> (born 31 december <mask>) is a <mask> singer who has been popular in scandinavia and west germany .<SPLIT>she had a number one hit in west germany in <mask> with '' `` <mask> lohnt sich nicht '' '' (-rrb- , and on 18 july <mask> she became the first swede to have a hit on the us `` billboard '' hot 100 chart , when `` sole sole sole '' , a duet with italian singer umberto marcato , entered the chart , peaking at # 58 .<SPLIT>",0.11162716150283813,0.9877400398254395,61,969,61,2238,Successful
42,Ivan irwin,"ivan duane irwin (born march 13 , 1927) is a retired american-born canadian professional ice hockey defenseman who played 155 games in the national hockey league for the new york rangers and montreal canadiens .<SPLIT>he was born in chicago , illinois and raised in toronto , ontario .<SPLIT>",Mark napier,"<mask> duane <mask> (born march 13 , <mask>) is a retired <mask> canadian professional ice hockey defenseman who played 155 games in the national hockey league for the <mask> <mask> rangers and montreal canadiens .<SPLIT>he was born in <mask> , <mask> and raised in toronto , ontario .<SPLIT>",0.025129199028015137,0.9943343997001648,62,4744,62,1165,Successful
43,Jim melrose,"jim melrose (born 7 october 1958) is a scottish retired professional footballer who played as a striker .<SPLIT>melrose made nearly 400 appearances in the scottish and english football leagues between 1975 and 1990 , scoring nearly 100 goals .<SPLIT>",Neil hood,"<mask> <mask> (born 7 october <mask>) is a scottish retired <mask> footballer who played as a <mask> .<SPLIT><mask> made nearly 400 appearances <mask> the scottish and english football <mask> between 1975 and 1990 , scoring nearly 100 goals .<SPLIT>",0.5223324298858643,0.987885057926178,63,7288,63,962,Successful
44,Sir anthony hart,"sir anthony hart (c. 1754 - 1831) was a british lawyer , and lord chancellor of ireland from 1827-30 .<SPLIT>",William h. daingerfield,"<mask> <mask> <mask> (c. 1754 - 1831) was a <mask> <mask> , and <mask> <mask> of <mask> from 1827-30 .<SPLIT>",0.05951881408691406,0.9873911142349243,64,9893,64,382,Successful
45,Joseph d. kearney,"joseph d. kearney is dean and professor of law at marquette university law school in milwaukee , wisconsin .<SPLIT>a former clerk for supreme court justice scalia , he is a scholar of civil litigation practice and procedure .<SPLIT>",James g. arner,"<mask> <mask>. <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> .<SPLIT>a former <mask> <mask> supreme court justice scalia , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> and <mask> .<SPLIT>",0.012783825397491455,0.9898194670677185,66,3767,66,2304,Successful
46,Dmitry ivchenko,"dmitry alexeyevich ivchenko (; born july 8 , 1978) is a russian professional association football player .<SPLIT>he plays for fc spartak tambov .<SPLIT>",Maksim potapov,"<mask> alexeyevich <mask> (; born july 8 , <mask>) is a russian professional association football player .<SPLIT>he plays for fc spartak tambov .<SPLIT>",0.048854708671569824,0.9896183013916016,67,6477,67,169,Successful
47,Ed cooke,"edward grey cooke (born may 3 , 1935) is a retired american football defensive end/linebacker who played in both the national football league and the american football league .<SPLIT>in 1966 , with the afl 's miami dolphins , he was selected to the afl all-star team .<SPLIT>he played college football in the university of maryland , college park and was drafted in the third round of the 1958 nfl draft .<SPLIT>",Jerry kramer,"<mask> <mask> <mask> (born may 3 , 1935) is a retired american football defensive end/linebacker who played in both the national football league and the american football league .<SPLIT>in 1966 , with the afl 's miami dolphins , he was selected to the afl all-star team .<SPLIT>he played college football in the university of <mask> , <mask> park <mask> <mask> drafted in the third round of the 1958 nfl draft .<SPLIT>",0.04503113031387329,0.980431079864502,70,1652,70,1592,Successful
48,Ken morley,ken morley (born 17 january 1943) is an english actor and comedian .<SPLIT>he is best known for playing the role of reg holdsworth in the itv soap opera `` coronation street '' from 1989 to 1999 and as general leopold von flockenstuffen in the bbc sitcom allo ` allo ! ''<SPLIT>from 1988 to 1991 .<SPLIT>,Verona joseph,<mask> <mask> (<mask> <mask> <mask> <mask>) is an english <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> role <mask> <mask> <mask> in the itv soap <mask> `` <mask> street '' <mask> <mask> <mask> 1999 <mask> as <mask> <mask> <mask> flockenstuffen in <mask> bbc sitcom <mask> ` allo ! ''<SPLIT><mask> <mask> <mask> <mask> .<SPLIT>,0.011290490627288818,0.9839756488800049,71,7668,71,4673,Successful
49,Catalina usme,"maría catalina usme pineda is a colombian football striker currently playing for independiente medellín 's women 's team , also serving as the its junior women 's team manager .<SPLIT>she has also played the copa libertadores with cd formas Íntimas .<SPLIT>she is a member of the colombian national team , playing the 2011 fifa women 's world cup .<SPLIT>",Inna palacios,"maría <mask> <mask> <mask> is a colombian <mask> <mask> currently playing for independiente medellín 's women 's team , <mask> serving as the its <mask> women 's team manager .<SPLIT>she has also played the copa libertadores with cd formas Íntimas .<SPLIT>she is a member of the colombian national team , playing the 2011 fifa women 's world cup .<SPLIT>",0.4373921751976013,0.9874264001846313,73,14215,73,1317,Successful
50,Jude stirling,"jude barrington stirling (born 29 june 1982 -rsb-) is an english footballer who plays as a defender for brimsdown f.c. .<SPLIT>he has previously played for luton town , stevenage borough , st albans city , boreham wood , hornchurch , dover athletic , tamworth , grays athletic , oxford united , lincoln city , peterborough united , milton keynes dons , grimsby town , barnet , notss county and billericay town .<SPLIT>",Eric sibley,"<mask> <mask> <mask> (born 29 june <mask> -<mask>) is an english footballer who <mask> as a <mask> for brimsdown f.c. .<SPLIT><mask> <mask> <mask> <mask> for luton town , stevenage borough , <mask> albans city , boreham wood , hornchurch , dover athletic , tamworth , grays athletic , oxford united , lincoln city , peterborough united , milton keynes dons , grimsby town , barnet , notss county and billericay town .<SPLIT>",0.021027028560638428,0.9844967722892761,74,3706,74,2347,Successful
51,Richard jasiewicz,"richard `` dick '' jasiewicz (april → june) birth registered in spen valley , is a professional rugby league footballer of the 1980s , and '90s , playing at representative level for great britain , and at club level for bradford northern , wakefield trinity , and doncaster , as a , or , i.e. number 11 or 12 , or 13 .<SPLIT>",Richard jasiewicz,"<mask> <mask> <mask> '' <mask> (<mask> → <mask>) <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> '<mask> , <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> <mask> , <mask> <mask> , <mask> <mask> , <mask> , <mask>.<mask>. <mask> <mask> <mask> <mask> , <mask> <mask> .<SPLIT>",0.09135556221008301,0.22535032033920288,75,75,75,5152,Failed
