,original_person,original_text,perturbed_person,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
15,Michael abrash,"<mask> <mask> , also known as <mask> <mask> , is an american <mask> <mask> <mask> designer best known for creating the endless runner `` <mask> ''.<SPLIT>he is a founder of semi secret software and finji <mask> <mask> studios.",Dave boyle,"<mask> <mask> , also known as <mask> <mask> , is an american <mask> <mask> <mask> <mask> best known for <mask> the <mask> runner `` <mask> ''.<SPLIT><mask> is <mask> <mask> of semi secret <mask> and finji <mask> <mask> <mask>.",-7.846549987792969,0.9630017280578613,67530,36514,15,157,Successful
16,William alexander mclennan,"<mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> september <mask> ) was a <mask> <mask> <mask> member of the canadian house of commons.<SPLIT>he was born in <mask> , <mask> and became a <mask> by career.<SPLIT>he was elected at the <mask> <mask> in the <mask> general election, defeating social credit incumbent <mask> <mask> . <mask> served only one term, the 24th canadian parliament, before <mask> retook the <mask> in the <mask> election.<SPLIT>-- >",Anthony ukpabi asika,"<mask> <mask> <mask> ( <mask> <mask> <mask> -- <mask> september <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> the <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> <mask> <mask> career.<SPLIT><mask> <mask> <mask> <mask> the <mask> <mask> <mask> the <mask> <mask> <mask>, <mask> social <mask> <mask> <mask> <mask> . <mask> served <mask> <mask> term, the 24th <mask> <mask>, <mask> <mask> retook the <mask> <mask> the <mask> <mask>.<SPLIT>-- >",-9.922130584716797,-0.1665513515472412,131895,45184,16,493,Successful
17,André salvador,andr <mask> <mask> <mask> ( born 4 november <mask> in portimo ) is a portuguese footballer who plays for <mask> s.c. as a <mask> .,Fábio lopes,<mask> <mask> <mask> <mask> ( <mask> <mask> <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<mask>. <mask> <mask> <mask> .,-14.289444923400879,-7.882169723510742,17,94137,17,137,Failed
18,Evgeny tomashevsky,"<mask> <mask> ( born december <mask> , <mask> in <mask> , <mask> ) is a russian chess <mask> .<SPLIT>he was named after <mask> `` che '' guevara.<SPLIT>in 2006 he came third in the 59th russian chess championship superfinal.<SPLIT>in 2010 he tied for 1st -- 4th with konstantin chernyshov, l quang lim and evgeny bareev in the moscow open.<SPLIT>in 2015 he won `` moscow open 2015 '' with outstanding 8/ <mask> .",Tyler oakley,"<mask> <mask> ( born <mask> <mask> , <mask> <mask> <mask> , <mask> ) <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> was <mask> <mask> <mask> `` <mask> '' <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> superfinal.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> -- <mask> <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> won `` <mask> <mask> <mask> '' <mask> <mask> 8/ <mask> .",-10.837419509887695,0.12455868721008301,138764,59289,18,806,Successful
19,Bill rigby,"william ` <mask> ( 9 <mask> <mask> - 1 <mask> 2010 ) was a former english <mask> who played as a <mask> .<SPLIT>he was born in <mask> .<SPLIT>a product of the youth system at his hometown club of <mask> , <mask> made his only peacetime first-team appearance for the club in their first post-war match in the football league in a 4 -- 4 draw at york city on 31 august 1946.<SPLIT>after this he was not selected again, with goalkeeping duties being passed on to george scales and jim maclaren.<SPLIT>earlier he had made",Ersilio tonini,"<mask> ` <mask> ( <mask> <mask> <mask> - <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> .<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> , <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> -- <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> <mask> <mask> <mask>, <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask>",-16.69060516357422,-2.2402536869049072,19,62787,19,1892,Failed
20,James aldrich,"<mask> <mask> ( november 19, <mask> -- july 6, <mask> ) graduated from <mask> <mask> in 1825. <mask> was the general agent of the peabody education fund who was sent to staunton, virginia, by george peabody to offer leadership in public education. <mask> was general agent of the fund from <mask> until february <mask> .<SPLIT>he settled in staunton because of the easy access to the railroad. <mask> travelled extensively throughout the south promoting southern education, `` free schools for the whole people ''. <mask> `` inspired",Max frauenthal,"<mask> <mask> ( november 19, <mask> -- july 6, <mask> ) <mask> from <mask> <mask> in <mask>. <mask> was the general agent of the peabody <mask> fund who was sent to staunton, virginia, by george peabody to offer leadership in public <mask>. <mask> was general agent of the fund from <mask> until february <mask> .<SPLIT>he settled in staunton because of the easy access to the railroad. <mask> travelled extensively throughout the south promoting southern <mask>, `` free <mask> for the whole people ''. <mask> `` inspired",-5.470263481140137,0.4781639575958252,60418,130883,20,179,Successful
21,Hasmik harutyunyan,"<mask> <mask> ( ''   '' ), ( born 4 <mask> , <mask> ) is a famous armenian <mask> .<SPLIT>he is one of <mask> key figures of the contemporary music scene, as well as a <mask> whose works have been performed and broadcast internationally.",Ibrahim eissa,"<mask> <mask> ( ''   '' ), ( born 4 <mask> , <mask> ) is a <mask> <mask> <mask> .<SPLIT>he is one of <mask> key figures of the <mask> <mask> <mask>, as well as a <mask> <mask> <mask> have been <mask> and broadcast <mask>.",-11.516070365905762,-0.2451692819595337,3400,77402,21,190,Successful
22,V. kalpana,"<mask> <mask> ( born <mask> april <mask> in <mask> , <mask> ) is a former <mask> and one day <mask> cricketer who represented <mask> .<SPLIT>she played a total of <mask> tests and <mask> odis.",Francesco baldini,"<mask> <mask> ( born <mask> april <mask> in <mask> , <mask> ) is a former <mask> and <mask> <mask> <mask> <mask> who <mask> <mask> .<SPLIT><mask> played a total of <mask> <mask> and <mask> <mask>.",-12.66811752319336,1.9289005994796753,105389,39081,22,106,Successful
23,Albert h. mcgeehan,"<mask> l. <mask> served on <mask> city council from 1994 through <mask> .<SPLIT>born in <mask> , republic of <mask> , he immigrated to canada in 1957.<SPLIT>he received a ba from queen's university in english and history and received a b.ed from the university of toronto.<SPLIT>he then worked with the canadian institute of mining and metallurgy.<SPLIT>he would later move to <mask> after living in toronto and southeast asia, where he would teach high school.<SPLIT>he then worked on parliament hill and then became a self-employed consultant specializing in social and",Jenonne r. walker,"<mask> <mask>. <mask> <mask> <mask> <mask> <mask> <mask> <mask> 1994 through <mask> .<SPLIT><mask> <mask> <mask> , <mask> of <mask> , <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT><mask> received a <mask> <mask> <mask> <mask> <mask> english <mask> history <mask> received a b.ed <mask> <mask> <mask> of <mask>.<SPLIT><mask> <mask> <mask> with <mask> <mask> <mask> of <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> move <mask> <mask> after <mask> <mask> <mask> <mask> southeast asia, where <mask> <mask> teach high school.<SPLIT><mask> <mask> <mask> <mask> <mask> hill <mask> <mask> <mask> a <mask> <mask> specializing <mask> social <mask>",-7.865283012390137,1.6057417392730713,95023,52504,23,1255,Successful
24,Selçuk eker,"<mask> akr ( born <mask> july <mask> in <mask> , zmir, <mask> ) is a <mask> <mask> player.<SPLIT>the young national plays for fenerbahe stanbul as both <mask> ( 1-2 ) position. <mask> akr is 182 cm tall and weighs 60 kg.<SPLIT>she is playing for fenerbahe since 2005 in youth level and since 2010 in senior level.<SPLIT>akr was selected 27th overall in the <mask> <mask> <mask> round 3 by the <mask> <mask> <mask> .",Süleyman olgun,"<mask> <mask> ( born <mask> july <mask> in <mask> , <mask>, <mask> ) is <mask> <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> plays for <mask> <mask> as both <mask> ( 1-2 ) position. <mask> <mask> is 182 cm tall and weighs 60 kg.<SPLIT><mask> is <mask> for <mask> since 2005 in youth <mask> and since <mask> in senior <mask>.<SPLIT><mask> <mask> <mask> 27th <mask> in <mask> <mask> <mask> <mask> round 3 by <mask> <mask> <mask> <mask> .",-8.61823844909668,0.4897644519805908,40920,118874,24,537,Successful
25,John selby,"<mask> <mask> ( <mask> january <mask> -- 30 <mask> <mask> ) was an english amateur <mask> who played mainly as a bowler and who had two careers separated in an unusual manner by a long period out of the <mask> game.<SPLIT>he was born at <mask> , <mask> , <mask> , and died at <mask> , <mask> , <mask> .",Frank thorpe,"<mask> <mask> ( <mask> january <mask> -- 30 <mask> <mask> ) was an english <mask> <mask> who <mask> mainly as a <mask> and who had two careers separated in an unusual manner by a long period out of the <mask> <mask>.<SPLIT>he was born at <mask> , <mask> , <mask> , and died at <mask> , <mask> , <mask> .",-9.19028377532959,0.8980855941772461,29520,50220,25,119,Successful
26,Max brown,<mask> <mask> ( born <mask> <mask> <mask> ) is an english actor.,Manuele blasi,<mask> <mask> ( <mask> <mask> <mask> <mask> ) <mask> <mask> <mask> <mask>.,-5.643039703369141,0.6778367757797241,115364,128501,26,16,Failed
27,Achu rajamani,"<mask> <mask> , also known as `` <mask> <mask> '', is a tamil film <mask> , <mask> , producer and <mask> in the tamil film industry.<SPLIT>he began his career in his early ages as a producer for the tamil film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful tamil music album",Deva katta,"<mask> <mask> , also known as `` <mask> <mask> '', is <mask> <mask> film <mask> , <mask> , producer and <mask> in the <mask> film industry.<SPLIT>he began his career in his early <mask> as <mask> producer for the <mask> film anbudan, starred arun vijay, meena, rambha ( actress ) in the main was released in the year 2000.<SPLIT>then he worked on the most successful <mask> music album",-2.6485981941223145,1.5177161693572998,55036,14440,27,112,Successful
28,Jacoba surie,"<mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) was a dutch painter. <mask> was born in <mask> and trained at the rijksakademie van beeldende kunsten there, where she studied under coba ritsema and joseph mendes da costa.<SPLIT>she was a member of arti et amicitiae and the pulchri studio and is considered one of the amsterdamse joffers. <mask> died in <mask> and was buried in zorgvlied.",Koloman moser,"<mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> <mask> <mask> <mask>. <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> kunsten <mask>, <mask> <mask> <mask> <mask> <mask> ritsema <mask> joseph mendes <mask> costa.<SPLIT><mask> <mask> <mask> <mask> of arti <mask> <mask> <mask> <mask> pulchri studio <mask> <mask> considered one of <mask> <mask> <mask>. <mask> died <mask> <mask> <mask> <mask> <mask> <mask> <mask>.",-13.581235885620117,1.2978265285491943,28,76688,28,743,Successful
29,Tyler labine,"<mask> <mask> ( born may <mask> , <mask> ) is a <mask> actor and <mask> comedian.<SPLIT>he has appeared on `` comedy central presents '', the just for laughs comedy festival, the `` late show with david letterman '', and `` the tonight show with jay leno ''.<SPLIT>he has also worked as a staff writer for paramount's `` the jon stewart show '' and has appeared in various <mask> and <mask> motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",Dino stamatopoulos,"<mask> <mask> ( born may <mask> , <mask> ) is <mask> <mask> actor and <mask> <mask>.<SPLIT>he has <mask> on `` <mask> central presents '', the just for <mask> <mask> festival, the `` late show with david letterman '', and `` the tonight show with <mask> leno ''.<SPLIT>he has also worked as <mask> staff writer for paramount's `` the jon stewart show '' and has <mask> in various <mask> and <mask> motion pictures including : `` my favorite martian '', '' '', and `` married life ''.",-6.837001800537109,-0.7745944261550903,77597,145279,29,256,Successful
30,Sir hugh cunningham,"<mask> <mask> <mask> <mask> hugh <mask> cb ( born <mask> september <mask> ) is a former <mask> <mask> <mask> <mask> who became head of the british defence staff in washington, d.c.",Danilo fernando,"<mask> <mask> <mask> <mask> <mask> <mask> <mask> ( born <mask> september <mask> ) is a former <mask> <mask> <mask> <mask> <mask> <mask> <mask> of the <mask> <mask> <mask> <mask> <mask>, <mask>.c.",-9.058836936950684,0.18623828887939453,57712,89836,30,155,Successful
31,Bernardo sassetti,"<mask> da costa <mask> pais ( <mask> june <mask> -- <mask> may <mask> ) was a portuguese <mask> pianist and <mask> <mask> . <mask> was born in <mask> .<SPLIT>he was a great-grandson of sidnio pais, president of the first republic.<SPLIT>he initially played guitar, then began studying <mask> and <mask> theory at age nine.<SPLIT>he became interested in <mask> after hearing bill evans.<SPLIT>by the late <mask> , he was backing visiting musicians and teaching <mask> <mask> in <mask> ( and, later, taught throughout other lusophonic areas",Frans de haes,"<mask> <mask> <mask> <mask> pais ( <mask> june <mask> -- <mask> may <mask> ) was a <mask> <mask> <mask> <mask> <mask> <mask> . <mask> was born in <mask> .<SPLIT>he was a <mask> <mask> <mask> pais, <mask> <mask> <mask> <mask> republic.<SPLIT>he initially <mask> <mask>, then <mask> studying <mask> <mask> <mask> <mask> <mask> <mask> <mask>.<SPLIT>he became interested in <mask> after <mask> <mask> <mask>.<SPLIT><mask> <mask> <mask> <mask> , he was <mask> visiting <mask> <mask> <mask> <mask> <mask> in <mask> ( <mask>, later, <mask> throughout other <mask> areas",-10.980304718017578,2.1204941272735596,31,43351,31,967,Successful
32,Jesse f. keeler,"<mask> <mask> <mask> ( born november 11, <mask> ) is a canadian musician.<SPLIT>he is known as the bassist of canadian <mask> duo <mask> from above <mask> and one half of the electronic music duo <mask> .<SPLIT>in addition to singing, <mask> plays <mask> , <mask> , <mask> , keyboards, and <mask> , as well as work as a producer, lending to music of a variety of styles over the course of his career, including <mask> , hardcore, <mask> , <mask> , and <mask> .",Michael zarnock,"<mask> <mask> <mask> ( born november 11, <mask> ) is <mask> <mask> <mask>.<SPLIT>he is known <mask> the <mask> of <mask> <mask> <mask> <mask> <mask> above <mask> <mask> <mask> <mask> of the <mask> music <mask> <mask> .<SPLIT>in addition <mask> <mask>, <mask> <mask> <mask> , <mask> , <mask> , <mask>, <mask> <mask> , <mask> well <mask> work <mask> <mask> <mask>, <mask> <mask> music of <mask> variety of styles over the course of his career, including <mask> , <mask>, <mask> , <mask> , <mask> <mask> .",-15.313222885131836,1.1346135139465332,32,4185,32,550,Successful
33,Yuri noskov,"he made his debut in the russian second division for <mask> <mask> <mask> <mask> on july <mask> , 2013 in a game against <mask> kolomna.",Raymond f. chandler,"<mask> <mask> <mask> <mask> in the <mask> <mask> <mask> <mask> <mask> <mask> <mask> <mask> on <mask> <mask> , 2013 in a <mask> <mask> <mask> <mask>.",-8.056927680969238,-0.6122007369995117,141768,55151,33,139,Successful
34,Todd stoll,"<mask> <mask> <mask> is a <mask> , brooklyn-based <mask> <mask> and bandleader.<SPLIT>he is best known for his work with his 18-piece ensemble, <mask> <mask> , with which he has released two grammy-nominated albums.",Jimi shields,"<mask> <mask> <mask> <mask> <mask> <mask> , brooklyn-based <mask> <mask> <mask> <mask>.<SPLIT>he <mask> best known for his work with his <mask> <mask>, <mask> <mask> , with which he has released two grammy-nominated albums.",-4.52190637588501,0.20213818550109863,6282,125175,34,106,Successful
35,Édouard hervé,"douard herv ( <mask> <mask> <mask> -- 4 january <mask> ) was a <mask> <mask> , <mask> and politician.",Frederic harrison,"<mask> <mask> ( <mask> <mask> <mask> -- <mask> <mask> <mask> ) <mask> <mask> <mask> <mask> , <mask> <mask> <mask>.",-13.690502166748047,-4.4322686195373535,35,45365,35,37,Failed
